[INFO] [1789097395.493044301] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-plane ICP)
[INFO] [1789097395.493128136] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789097395.493136239] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789097395.493142202] [lidar_inertial_odometer]:   ring   : selection=all band=[30,63] -> 34/64 ch (dropped 0 above + 30 below)
[INFO] [1789097395.493149136] [lidar_inertial_odometer]:   normal : loam_curvature
[INFO] [1789097401.019136827] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789097406.091298661] [lidar_inertial_odometer]: odometer initialized (t=1317400963.391)
[lio] initialized at t=1317400963.390639 | |a|=9.844 m/s^2
[lio] t=1317401255.556 | feat 3865/8160 | map   4623 | icp ok  iter  4 corr  3530 rms 0.0484   15.92 ms | p=(  239.22    17.38   5.78) v=12.12 m/s [KF]
[lio] t=1317401255.660 | feat 3602/8160 | map   4649 | icp ok  iter  4 corr  3150 rms 0.0665   14.44 ms | p=(  239.38    16.14   5.78) v=12.12 m/s [KF]
[lio] t=1317401255.764 | feat 3545/8160 | map   4687 | icp ok  iter  3 corr  3100 rms 0.0320   10.84 ms | p=(  239.55    14.89   5.78) v=12.11 m/s [KF]
[lio] t=1317401255.867 | feat 3436/8160 | map   4680 | icp ok  iter  5 corr  2949 rms 0.0279   17.47 ms | p=(  239.70    13.64   5.79) v=12.16 m/s [KF]
[lio] t=1317401255.971 | feat 3508/8160 | map   4672 | icp ok  iter  4 corr  2873 rms 0.0397   14.07 ms | p=(  239.87    12.36   5.79) v=12.34 m/s [KF]
[lio] t=1317401256.075 | feat 3656/8160 | map   4668 | icp ok  iter  5 corr  3217 rms 0.0470   19.72 ms | p=(  240.03    11.10   5.80) v=12.28 m/s [KF]
[lio] t=1317401256.179 | feat 3682/8160 | map   4711 | icp ok  iter  4 corr  3186 rms 0.0356   15.02 ms | p=(  240.18     9.84   5.80) v=12.27 m/s [KF]
[lio] t=1317401256.283 | feat 3668/8160 | map   4760 | icp ok  iter  5 corr  3255 rms 0.0326   17.82 ms | p=(  240.35     8.58   5.79) v=12.28 m/s [KF]
[lio] t=1317401256.387 | feat 3777/8160 | map   4828 | icp ok  iter  5 corr  3345 rms 0.0367   19.17 ms | p=(  240.52     7.33   5.79) v=12.15 m/s [KF]
[lio] t=1317401256.490 | feat 3816/8160 | map   4841 | icp ok  iter  3 corr  3353 rms 0.0343   11.68 ms | p=(  240.69     6.07   5.79) v=12.24 m/s [KF]
[lio] t=1317401256.594 | feat 3870/8160 | map   4856 | icp ok  iter 12 corr  3357 rms 0.0338   48.17 ms | p=(  240.86     4.73   5.79) v=12.71 m/s [KF]
[lio] t=1317401256.698 | feat 3988/8160 | map   4848 | icp ok  iter  5 corr  3417 rms 0.0702   22.06 ms | p=(  241.02     3.56   5.79) v=11.88 m/s [KF]
[lio] t=1317401256.802 | feat 3855/8160 | map   4884 | icp ok  iter  4 corr  3211 rms 0.0388   16.85 ms | p=(  241.19     2.28   5.79) v=12.25 m/s [KF]
[lio] t=1317401256.905 | feat 4032/8160 | map   4913 | icp ok  iter 12 corr  3447 rms 0.0387   51.44 ms | p=(  241.35     1.04   5.78) v=12.08 m/s [KF]
[lio] t=1317401257.009 | feat 4020/8160 | map   4959 | icp ok  iter  4 corr  3514 rms 0.0368   15.59 ms | p=(  241.53    -0.21   5.78) v=12.15 m/s [KF]
[lio] t=1317401257.113 | feat 4338/8160 | map   4980 | icp ok  iter  4 corr  3886 rms 0.0464   19.78 ms | p=(  241.71    -1.52   5.77) v=12.47 m/s [KF]
[lio] t=1317401257.217 | feat 4121/8160 | map   4977 | icp ok  iter  6 corr  3665 rms 0.0446   29.35 ms | p=(  241.87    -2.72   5.76) v=11.99 m/s [KF]
[lio] t=1317401257.320 | feat 3889/8160 | map   4984 | icp ok  iter  7 corr  3498 rms 0.0313   30.22 ms | p=(  242.06    -3.96   5.75) v=12.08 m/s [KF]
[lio] t=1317401257.424 | feat 3793/8160 | map   4982 | icp ok  iter  5 corr  3418 rms 0.0387   21.03 ms | p=(  242.24    -5.19   5.73) v=11.99 m/s [KF]
[lio] t=1317401257.528 | feat 3655/8160 | map   4993 | icp ok  iter  6 corr  3126 rms 0.0320   22.63 ms | p=(  242.41    -6.45   5.72) v=12.13 m/s [KF]
[lio] t=1317401257.632 | feat 3826/8160 | map   4983 | icp ok  iter  5 corr  3367 rms 0.0335   19.71 ms | p=(  242.58    -7.67   5.72) v=11.96 m/s [KF]
[lio] t=1317401257.735 | feat 3803/8160 | map   5012 | icp ok  iter  4 corr  3454 rms 0.0348   15.52 ms | p=(  242.77    -8.88   5.70) v=11.85 m/s [KF]
[lio] t=1317401257.839 | feat 3712/8160 | map   4994 | icp ok  iter  4 corr  3361 rms 0.0354   16.15 ms | p=(  242.96   -10.10   5.69) v=11.88 m/s [KF]
[lio] t=1317401257.943 | feat 3849/8160 | map   5035 | icp ok  iter  4 corr  3562 rms 0.0633   17.19 ms | p=(  243.14   -11.33   5.68) v=11.93 m/s [KF]
[lio] t=1317401258.047 | feat 3548/8160 | map   5041 | icp ok  iter  5 corr  3197 rms 0.0452   20.06 ms | p=(  243.30   -12.52   5.67) v=11.71 m/s [KF]
[lio] t=1317401258.151 | feat 3549/8160 | map   5025 | icp ok  iter  4 corr  3231 rms 0.0641   16.90 ms | p=(  243.50   -13.75   5.65) v=11.86 m/s [KF]
[lio] t=1317401258.255 | feat 3631/8160 | map   5044 | icp ok  iter  6 corr  3280 rms 0.0348   23.35 ms | p=(  243.69   -14.95   5.64) v=11.74 m/s [KF]
[lio] t=1317401258.358 | feat 3594/8160 | map   5057 | icp ok  iter  4 corr  3180 rms 0.0345   16.08 ms | p=(  243.87   -16.24   5.63) v=12.20 m/s [KF]
[lio] t=1317401258.462 | feat 3823/8160 | map   5073 | icp ok  iter  4 corr  3476 rms 0.0728   16.75 ms | p=(  244.06   -17.49   5.61) v=12.22 m/s [KF]
[lio] t=1317401258.566 | feat 3782/8160 | map   5070 | icp ok  iter  4 corr  3417 rms 0.0351   16.99 ms | p=(  244.23   -18.70   5.60) v=11.91 m/s [KF]
[lio] t=1317401258.670 | feat 3910/8160 | map   5092 | icp ok  iter  6 corr  3529 rms 0.0340   23.38 ms | p=(  244.44   -19.90   5.58) v=11.77 m/s [KF]
[lio] t=1317401258.774 | feat 3894/8160 | map   5067 | icp ok  iter  4 corr  3435 rms 0.0346   19.18 ms | p=(  244.63   -21.18   5.57) v=12.19 m/s [KF]
[lio] t=1317401258.877 | feat 3795/8160 | map   5078 | icp ok  iter  5 corr  3365 rms 0.0382   24.55 ms | p=(  244.80   -22.30   5.57) v=11.39 m/s [KF]
[lio] t=1317401258.981 | feat 4020/8160 | map   5083 | icp ok  iter  5 corr  3594 rms 0.0486   21.36 ms | p=(  244.97   -23.56   5.55) v=11.92 m/s [KF]
[lio] t=1317401259.085 | feat 3772/8160 | map   5098 | icp ok  iter  4 corr  3410 rms 0.0385   18.24 ms | p=(  245.16   -24.74   5.54) v=11.69 m/s [KF]
[lio] t=1317401259.189 | feat 3930/8160 | map   5079 | icp ok  iter  5 corr  3431 rms 0.0445   20.36 ms | p=(  245.35   -25.96   5.54) v=11.78 m/s [KF]
[lio] t=1317401259.292 | feat 3783/8160 | map   5080 | icp ok  iter  6 corr  3314 rms 0.0385   22.57 ms | p=(  245.52   -27.14   5.52) v=11.56 m/s [KF]
[lio] t=1317401259.396 | feat 4058/8160 | map   5082 | icp ok  iter  4 corr  3579 rms 0.0344   17.50 ms | p=(  245.71   -28.32   5.51) v=11.54 m/s [KF]
[lio] t=1317401259.500 | feat 4058/8160 | map   5089 | icp ok  iter 12 corr  3599 rms 0.0352   55.62 ms | p=(  245.89   -29.48   5.50) v=11.35 m/s [KF]
[lio] t=1317401259.604 | feat 4200/8160 | map   5081 | icp ok  iter  4 corr  3673 rms 0.0382   18.19 ms | p=(  246.08   -30.67   5.50) v=11.52 m/s [KF]
[lio] t=1317401259.708 | feat 4115/8160 | map   5089 | icp ok  iter  4 corr  3549 rms 0.0340   15.34 ms | p=(  246.24   -31.86   5.49) v=11.51 m/s [KF]
[lio] t=1317401259.811 | feat 4022/8160 | map   5096 | icp ok  iter  4 corr  3451 rms 0.0342   16.49 ms | p=(  246.43   -33.03   5.49) v=11.44 m/s [KF]
[lio] t=1317401259.915 | feat 4076/8160 | map   5118 | icp ok  iter  4 corr  3541 rms 0.0382   18.13 ms | p=(  246.61   -34.19   5.48) v=11.31 m/s [KF]
[lio] t=1317401260.019 | feat 3979/8160 | map   5153 | icp ok  iter  2 corr  3460 rms 0.0341    9.05 ms | p=(  246.81   -35.38   5.47) v=11.50 m/s [KF]
[lio] t=1317401260.123 | feat 4019/8160 | map   5163 | icp ok  iter 12 corr  3428 rms 0.0354   43.04 ms | p=(  246.99   -36.54   5.47) v=11.34 m/s [KF]
[lio] t=1317401260.227 | feat 4317/8160 | map   5227 | icp ok  iter  5 corr  3677 rms 0.0363   23.92 ms | p=(  247.17   -37.65   5.46) v=11.06 m/s [KF]
[lio] t=1317401260.331 | feat 4178/8160 | map   5250 | icp ok  iter  5 corr  3485 rms 0.0353   21.91 ms | p=(  247.35   -38.80   5.45) v=11.08 m/s [KF]
[lio] t=1317401260.434 | feat 4130/8160 | map   5223 | icp ok  iter  4 corr  3458 rms 0.0369   18.93 ms | p=(  247.54   -39.96   5.45) v=11.24 m/s [KF]
[lio] t=1317401260.538 | feat 4295/8160 | map   5245 | icp ok  iter  3 corr  3633 rms 0.0332   14.30 ms | p=(  247.73   -41.11   5.44) v=11.17 m/s [KF]
[lio] t=1317401260.642 | feat 4128/8160 | map   5312 | icp ok  iter  4 corr  3421 rms 0.0391   15.94 ms | p=(  247.89   -42.24   5.42) v=11.05 m/s [KF]
[lio] t=1317401260.746 | feat 4242/8160 | map   5338 | icp ok  iter  4 corr  3473 rms 0.0372   19.16 ms | p=(  248.07   -43.36   5.42) v=10.94 m/s [KF]
[lio] t=1317401260.850 | feat 4316/8160 | map   5386 | icp ok  iter  7 corr  3433 rms 0.0324   31.04 ms | p=(  248.25   -44.50   5.41) v=11.02 m/s [KF]
[lio] t=1317401260.953 | feat 4563/8160 | map   5447 | icp ok  iter  5 corr  3722 rms 0.0323   22.89 ms | p=(  248.45   -45.63   5.39) v=10.99 m/s [KF]
[lio] t=1317401261.057 | feat 4429/8160 | map   5514 | icp ok  iter  5 corr  3517 rms 0.0299   20.76 ms | p=(  248.62   -46.74   5.38) v=10.81 m/s [KF]
[lio] t=1317401261.161 | feat 4541/8160 | map   5587 | icp ok  iter  6 corr  3658 rms 0.0327   25.88 ms | p=(  248.79   -47.81   5.38) v=10.51 m/s [KF]
[lio] t=1317401261.265 | feat 4561/8160 | map   5695 | icp ok  iter  4 corr  3536 rms 0.0324   18.54 ms | p=(  248.97   -48.87   5.38) v=10.28 m/s [KF]
[lio] t=1317401261.369 | feat 4511/8160 | map   5829 | icp ok  iter  4 corr  3599 rms 0.0280   18.60 ms | p=(  249.13   -49.93   5.37) v=10.18 m/s [KF]
[lio] t=1317401261.472 | feat 4654/8160 | map   5928 | icp ok  iter  5 corr  3708 rms 0.0296   23.24 ms | p=(  249.33   -51.00   5.36) v=10.22 m/s [KF]
[lio] t=1317401261.576 | feat 4740/8160 | map   6034 | icp ok  iter  4 corr  3675 rms 0.0280   19.10 ms | p=(  249.48   -51.97   5.35) v=9.66 m/s
[lio] t=1317401261.680 | feat 4559/8160 | map   6034 | icp ok  iter  4 corr  3552 rms 0.0274   18.92 ms | p=(  249.66   -52.98   5.34) v=9.66 m/s [KF]
[lio] t=1317401261.784 | feat 4570/8160 | map   6153 | icp ok  iter 12 corr  3475 rms 0.0261   52.85 ms | p=(  249.82   -53.95   5.33) v=9.43 m/s
[lio] t=1317401261.888 | feat 4521/8160 | map   6153 | icp ok  iter  4 corr  3544 rms 0.0291   16.86 ms | p=(  249.98   -54.90   5.32) v=9.22 m/s [KF]
[lio] t=1317401261.991 | feat 4727/8160 | map   6310 | icp ok  iter  4 corr  3577 rms 0.0249   16.30 ms | p=(  250.13   -55.84   5.30) v=9.15 m/s
[lio] t=1317401262.095 | feat 4699/8160 | map   6310 | icp ok  iter  5 corr  3619 rms 0.0304   22.57 ms | p=(  250.27   -56.76   5.30) v=8.94 m/s [KF]
[lio] t=1317401262.199 | feat 4511/8160 | map   6423 | icp ok  iter  5 corr  3531 rms 0.0365   21.23 ms | p=(  250.41   -57.69   5.28) v=8.90 m/s
[lio] t=1317401262.303 | feat 4526/8160 | map   6423 | icp ok  iter  5 corr  3599 rms 0.0320   21.89 ms | p=(  250.58   -58.56   5.26) v=8.59 m/s [KF]
[lio] t=1317401262.407 | feat 4675/8160 | map   6554 | icp ok  iter  5 corr  3676 rms 0.0271   21.08 ms | p=(  250.74   -59.48   5.25) v=8.73 m/s
[lio] t=1317401262.511 | feat 4559/8160 | map   6554 | icp ok  iter  4 corr  3412 rms 0.0293   16.66 ms | p=(  250.87   -60.34   5.24) v=8.45 m/s [KF]
[lio] t=1317401262.615 | feat 4689/8160 | map   6686 | icp ok  iter  2 corr  3477 rms 0.0302   11.40 ms | p=(  250.95   -61.17   5.23) v=8.06 m/s
[lio] t=1317401262.719 | feat 4795/8160 | map   6686 | icp ok  iter  4 corr  3460 rms 0.0329   20.50 ms | p=(  251.20   -62.05   5.23) v=8.36 m/s [KF]
[lio] t=1317401262.823 | feat 4564/8160 | map   6849 | icp ok  iter  4 corr  3368 rms 0.0256   17.53 ms | p=(  251.31   -62.89   5.23) v=8.12 m/s
[lio] t=1317401262.926 | feat 4594/8160 | map   6849 | icp ok  iter  4 corr  3282 rms 0.0270   17.45 ms | p=(  251.43   -63.69   5.21) v=7.80 m/s [KF]
[lio] t=1317401263.030 | feat 4707/8160 | map   6949 | icp ok  iter  5 corr  3300 rms 0.0251   20.10 ms | p=(  251.54   -64.47   5.20) v=7.51 m/s
[lio] t=1317401263.134 | feat 4693/8160 | map   6949 | icp ok  iter  4 corr  3315 rms 0.0243   16.33 ms | p=(  251.65   -65.22   5.20) v=7.24 m/s [KF]
[lio] t=1317401263.238 | feat 4884/8160 | map   7005 | icp ok  iter  5 corr  3399 rms 0.0296   23.72 ms | p=(  251.67   -65.91   5.17) v=6.78 m/s
[lio] t=1317401263.342 | feat 4910/8160 | map   7005 | icp ok  iter  4 corr  3330 rms 0.0304   18.92 ms | p=(  251.85   -66.65   5.17) v=6.89 m/s [KF]
[lio] t=1317401263.446 | feat 5038/8160 | map   7093 | icp ok  iter  5 corr  3675 rms 0.0278   24.62 ms | p=(  251.88   -67.32   5.15) v=6.52 m/s
[lio] t=1317401263.550 | feat 5199/8160 | map   7093 | icp ok  iter  4 corr  3731 rms 0.0258   20.88 ms | p=(  251.96   -68.00   5.15) v=6.41 m/s [KF]
[lio] t=1317401263.654 | feat 5160/8160 | map   7234 | icp ok  iter  6 corr  3911 rms 0.0322   31.48 ms | p=(  252.06   -68.65   5.13) v=6.23 m/s
[lio] t=1317401263.758 | feat 5075/8160 | map   7234 | icp ok  iter  5 corr  3822 rms 0.0296   25.19 ms | p=(  252.08   -69.25   5.12) v=5.80 m/s [KF]
[lio] t=1317401263.862 | feat 4930/8160 | map   7339 | icp ok  iter  4 corr  3737 rms 0.0237   17.82 ms | p=(  252.15   -69.85   5.11) v=5.71 m/s
[lio] t=1317401263.966 | feat 5175/8160 | map   7339 | icp ok  iter  4 corr  3934 rms 0.0285   18.72 ms | p=(  252.23   -70.41   5.11) v=5.41 m/s [KF]
[lio] t=1317401264.070 | feat 5153/8160 | map   7469 | icp ok  iter  5 corr  3938 rms 0.0284   25.71 ms | p=(  252.33   -70.98   5.10) v=5.34 m/s
[lio] t=1317401264.174 | feat 4990/8160 | map   7469 | icp ok  iter  5 corr  3703 rms 0.0264   27.70 ms | p=(  252.35   -71.55   5.09) v=5.31 m/s [KF]
[lio] t=1317401264.278 | feat 5113/8160 | map   7551 | icp ok  iter 12 corr  3842 rms 0.0378   63.56 ms | p=(  252.44   -72.08   5.08) v=5.06 m/s
[lio] t=1317401264.382 | feat 4937/8160 | map   7551 | icp ok  iter  5 corr  3685 rms 0.0438   28.49 ms | p=(  252.43   -72.53   5.08) v=4.49 m/s
[lio] t=1317401264.486 | feat 4992/8160 | map   7551 | icp ok  iter  5 corr  3818 rms 0.0348   26.35 ms | p=(  252.49   -73.08   5.08) v=4.85 m/s [KF]
[lio] t=1317401264.590 | feat 4695/8160 | map   7621 | icp ok  iter  4 corr  3572 rms 0.0244   19.31 ms | p=(  252.55   -73.51   5.07) v=4.30 m/s
[lio] t=1317401264.694 | feat 4869/8160 | map   7621 | icp ok  iter  3 corr  3681 rms 0.0324   16.68 ms | p=(  252.61   -73.93   5.07) v=4.06 m/s
[lio] t=1317401264.798 | feat 4877/8160 | map   7621 | icp ok  iter 12 corr  3676 rms 0.0275   65.11 ms | p=(  252.64   -74.36   5.06) v=3.93 m/s [KF]
[lio] t=1317401264.902 | feat 4880/8160 | map   7700 | icp ok  iter 12 corr  3801 rms 0.0269   66.94 ms | p=(  252.67   -74.77   5.06) v=3.85 m/s
[lio] t=1317401265.005 | feat 4887/8160 | map   7700 | icp ok  iter  4 corr  3817 rms 0.0311   21.98 ms | p=(  252.75   -75.16   5.05) v=3.69 m/s
[lio] t=1317401265.109 | feat 4773/8160 | map   7700 | icp ok  iter  6 corr  3744 rms 0.0345   29.44 ms | p=(  252.77   -75.55   5.05) v=3.59 m/s [KF]
[lio] t=1317401265.213 | feat 4838/8160 | map   7768 | icp ok  iter  4 corr  3830 rms 0.0290   20.40 ms | p=(  252.85   -75.83   5.05) v=3.01 m/s
[lio] t=1317401265.317 | feat 4942/8160 | map   7768 | icp ok  iter  4 corr  3931 rms 0.0340   23.17 ms | p=(  252.89   -76.17   5.04) v=3.11 m/s
[lio] t=1317401265.421 | feat 4879/8160 | map   7768 | icp ok  iter  6 corr  3862 rms 0.0401   33.95 ms | p=(  252.98   -76.44   5.04) v=2.80 m/s
[lio] t=1317401265.524 | feat 4843/8160 | map   7768 | icp ok  iter  4 corr  3781 rms 0.0350   21.03 ms | p=(  253.02   -76.73   5.04) v=2.77 m/s [KF]
[lio] t=1317401265.628 | feat 5031/8160 | map   7851 | icp ok  iter  5 corr  4013 rms 0.0394   30.10 ms | p=(  253.12   -77.07   5.04) v=3.13 m/s
[lio] t=1317401265.732 | feat 4872/8160 | map   7851 | icp ok  iter  5 corr  3776 rms 0.0409   29.88 ms | p=(  253.24   -77.26   5.04) v=2.53 m/s
[lio] t=1317401265.835 | feat 4875/8160 | map   7851 | icp ok  iter  5 corr  3794 rms 0.0323   27.93 ms | p=(  253.31   -77.46   5.04) v=2.24 m/s
[lio] t=1317401265.939 | feat 4939/8160 | map   7851 | icp ok  iter  4 corr  3724 rms 0.0478   22.77 ms | p=(  253.35   -77.84   5.03) v=3.06 m/s [KF]
[lio] t=1317401266.043 | feat 4918/8160 | map   7948 | icp ok  iter  5 corr  3744 rms 0.0400   25.97 ms | p=(  253.45   -78.11   5.03) v=2.82 m/s
[lio] t=1317401266.146 | feat 4686/8160 | map   7948 | icp ok  iter  4 corr  3540 rms 0.0363   20.35 ms | p=(  253.58   -78.28   5.02) v=2.36 m/s
[lio] t=1317401266.250 | feat 4699/8160 | map   7948 | icp ok  iter  4 corr  3552 rms 0.0296   21.39 ms | p=(  253.66   -78.55   5.02) v=2.53 m/s
[lio] t=1317401266.354 | feat 4599/8160 | map   7948 | icp ok  iter  4 corr  3459 rms 0.0343   21.47 ms | p=(  253.83   -78.76   5.01) v=2.61 m/s [KF]
[lio] t=1317401266.458 | feat 4571/8160 | map   8015 | icp ok  iter  5 corr  3468 rms 0.0287   23.54 ms | p=(  253.93   -79.02   5.00) v=2.70 m/s
[lio] t=1317401266.561 | feat 4577/8160 | map   8015 | icp ok  iter  4 corr  3525 rms 0.0293   19.58 ms | p=(  254.07   -79.28   4.99) v=2.89 m/s
[lio] t=1317401266.665 | feat 4572/8160 | map   8015 | icp ok  iter  5 corr  3499 rms 0.0313   23.02 ms | p=(  254.22   -79.54   4.98) v=2.96 m/s
[lio] t=1317401266.769 | feat 4521/8160 | map   8015 | icp ok  iter  7 corr  3488 rms 0.0431   30.04 ms | p=(  254.40   -79.79   4.96) v=3.07 m/s [KF]
[lio] t=1317401266.872 | feat 4627/8160 | map   8058 | icp ok  iter  4 corr  3626 rms 0.0411   21.35 ms | p=(  254.59   -80.06   4.96) v=3.22 m/s
[lio] t=1317401266.976 | feat 4646/8160 | map   8058 | icp ok  iter  4 corr  3677 rms 0.0264   20.82 ms | p=(  254.80   -80.32   4.96) v=3.30 m/s
[lio] t=1317401267.080 | feat 4539/8160 | map   8058 | icp ok  iter  3 corr  3612 rms 0.0260   14.17 ms | p=(  255.05   -80.56   4.96) v=3.47 m/s [KF]
[lio] t=1317401267.184 | feat 4621/8160 | map   8135 | icp ok  iter  4 corr  3663 rms 0.0254   18.52 ms | p=(  255.34   -80.79   4.94) v=3.65 m/s
[lio] t=1317401267.287 | feat 4725/8160 | map   8135 | icp ok  iter  5 corr  3792 rms 0.0420   25.82 ms | p=(  255.62   -81.03   4.91) v=3.77 m/s
[lio] t=1317401267.391 | feat 4859/8160 | map   8135 | icp ok  iter  3 corr  3850 rms 0.0383   16.31 ms | p=(  255.93   -81.27   4.90) v=3.90 m/s [KF]
[lio] t=1317401267.495 | feat 4748/8160 | map   8207 | icp ok  iter  4 corr  3866 rms 0.0248   21.20 ms | p=(  256.30   -81.51   4.88) v=4.25 m/s
[lio] t=1317401267.599 | feat 4828/8160 | map   8207 | icp ok  iter  5 corr  3898 rms 0.0308   25.73 ms | p=(  256.66   -81.75   4.88) v=4.38 m/s
[lio] t=1317401267.703 | feat 4796/8160 | map   8207 | icp ok  iter  4 corr  3875 rms 0.0304   20.29 ms | p=(  257.07   -81.99   4.87) v=4.69 m/s [KF]
[lio] t=1317401267.807 | feat 4885/8160 | map   8199 | icp ok  iter  5 corr  4000 rms 0.0258   24.48 ms | p=(  257.49   -82.23   4.85) v=4.81 m/s
[lio] t=1317401267.911 | feat 5039/8160 | map   8199 | icp ok  iter  4 corr  4093 rms 0.0287   22.20 ms | p=(  257.95   -82.44   4.82) v=5.05 m/s
[lio] t=1317401268.015 | feat 4990/8160 | map   8199 | icp ok  iter  4 corr  3991 rms 0.0302   21.40 ms | p=(  258.46   -82.65   4.80) v=5.36 m/s [KF]
[lio] t=1317401268.119 | feat 4846/8160 | map   8180 | icp ok  iter  4 corr  3913 rms 0.0262   20.73 ms | p=(  258.99   -82.85   4.79) v=5.64 m/s
[lio] t=1317401268.223 | feat 4745/8156 | map   8180 | icp ok  iter  4 corr  3823 rms 0.0333   18.66 ms | p=(  259.55   -83.06   4.76) v=5.85 m/s [KF]
[lio] t=1317401268.327 | feat 4834/8160 | map   8148 | icp ok  iter  4 corr  3890 rms 0.0363   20.88 ms | p=(  260.14   -83.25   4.76) v=6.16 m/s
[lio] t=1317401268.431 | feat 4665/8160 | map   8148 | icp ok  iter  5 corr  3771 rms 0.0462   25.15 ms | p=(  260.76   -83.48   4.74) v=6.47 m/s [KF]
[lio] t=1317401268.535 | feat 4594/8160 | map   8136 | icp ok  iter  4 corr  3755 rms 0.0371   18.55 ms | p=(  261.44   -83.59   4.72) v=6.73 m/s
[lio] t=1317401268.639 | feat 4601/8160 | map   8136 | icp ok  iter  4 corr  3680 rms 0.0445   20.24 ms | p=(  262.14   -83.76   4.69) v=7.03 m/s [KF]
[lio] t=1317401268.743 | feat 4650/8160 | map   8137 | icp ok  iter  6 corr  3841 rms 0.0349   30.74 ms | p=(  262.87   -83.84   4.67) v=7.28 m/s
[lio] t=1317401268.847 | feat 4625/8160 | map   8137 | icp ok  iter  4 corr  3803 rms 0.0367   20.27 ms | p=(  263.57   -83.99   4.63) v=7.23 m/s [KF]
[lio] t=1317401268.951 | feat 4299/8160 | map   8106 | icp ok  iter  4 corr  3475 rms 0.0381   18.47 ms | p=(  264.38   -84.06   4.60) v=7.73 m/s
[lio] t=1317401269.055 | feat 4063/8160 | map   8106 | icp ok  iter  4 corr  3199 rms 0.0394   17.00 ms | p=(  265.21   -84.12   4.59) v=8.09 m/s [KF]
[lio] t=1317401269.159 | feat 4226/8160 | map   8085 | icp ok  iter  5 corr  3402 rms 0.0326   23.24 ms | p=(  266.01   -84.18   4.57) v=8.04 m/s
[lio] t=1317401269.263 | feat 4162/8160 | map   8085 | icp ok  iter  5 corr  3285 rms 0.0313   21.50 ms | p=(  266.95   -84.20   4.54) v=8.80 m/s [KF]
[lio] t=1317401269.368 | feat 4169/8160 | map   8070 | icp ok  iter  5 corr  3330 rms 0.0311   21.45 ms | p=(  267.79   -84.20   4.52) v=8.59 m/s
[lio] t=1317401269.472 | feat 4092/8160 | map   8070 | icp ok  iter  5 corr  3254 rms 0.0311   20.46 ms | p=(  268.69   -84.18   4.49) v=8.77 m/s [KF]
[lio] t=1317401269.576 | feat 3965/8160 | map   8062 | icp ok  iter  4 corr  3207 rms 0.0356   19.00 ms | p=(  269.58   -84.09   4.45) v=8.88 m/s
[lio] t=1317401269.680 | feat 4122/8126 | map   8062 | icp ok  iter  4 corr  3353 rms 0.0282   16.56 ms | p=(  270.54   -84.01   4.42) v=9.24 m/s [KF]
[lio] t=1317401269.784 | feat 3961/8160 | map   8026 | icp ok  iter  4 corr  3258 rms 0.0286   16.15 ms | p=(  271.49   -83.92   4.38) v=9.40 m/s
[lio] t=1317401269.888 | feat 4205/8122 | map   8026 | icp ok  iter  3 corr  3499 rms 0.0368   14.44 ms | p=(  272.49   -83.79   4.34) v=9.77 m/s [KF]
[lio] t=1317401269.992 | feat 3949/8120 | map   7998 | icp ok  iter  4 corr  3286 rms 0.0296   15.90 ms | p=(  273.52   -83.66   4.31) v=10.07 m/s [KF]
[lio] t=1317401270.096 | feat 4158/8160 | map   7940 | icp ok  iter  4 corr  3374 rms 0.0396   18.42 ms | p=(  274.56   -83.52   4.28) v=10.19 m/s [KF]
[lio] t=1317401270.201 | feat 4371/8160 | map   7935 | icp ok  iter  4 corr  3548 rms 0.0287   17.62 ms | p=(  275.60   -83.37   4.26) v=10.21 m/s [KF]
[lio] t=1317401270.305 | feat 4296/8120 | map   7900 | icp ok  iter  4 corr  3561 rms 0.0313   16.77 ms | p=(  276.66   -83.18   4.23) v=10.34 m/s [KF]
[lio] t=1317401270.409 | feat 4271/8120 | map   7843 | icp ok  iter  5 corr  3432 rms 0.0286   19.12 ms | p=(  277.68   -83.01   4.20) v=10.16 m/s [KF]
[lio] t=1317401270.513 | feat 4453/8120 | map   7773 | icp ok  iter  3 corr  3512 rms 0.0293   13.10 ms | p=(  278.75   -82.84   4.18) v=10.31 m/s [KF]
[lio] t=1317401270.617 | feat 4564/8120 | map   7710 | icp ok  iter  4 corr  3708 rms 0.0421   18.61 ms | p=(  279.80   -82.65   4.16) v=10.27 m/s [KF]
[lio] t=1317401270.722 | feat 4303/8120 | map   7631 | icp ok  iter  7 corr  3500 rms 0.0333   31.26 ms | p=(  280.84   -82.46   4.13) v=10.24 m/s [KF]
[lio] t=1317401270.826 | feat 4475/8120 | map   7581 | icp ok  iter  5 corr  3603 rms 0.0341   22.51 ms | p=(  281.89   -82.29   4.10) v=10.25 m/s [KF]
[lio] t=1317401270.930 | feat 4372/8120 | map   7494 | icp ok  iter  5 corr  3582 rms 0.0324   23.01 ms | p=(  282.97   -82.10   4.07) v=10.43 m/s [KF]
