[INFO] [1789104761.208126780] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-point ICP)
[INFO] [1789104761.208203779] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104761.208211864] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104761.208217803] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104761.208224988] [lidar_inertial_odometer]:   input  : voxelized points (no normal estimation)
[INFO] [1789104766.731897408] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104775.163692964] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401259.396 | feat 14803/80512 | map  50687 | icp ok  iter  9 corr 14792 rms 0.2652  147.57 ms | p=(  276.06    -8.83   7.68) v=11.56 m/s [KF]
[lio] t=1317401259.500 | feat 14835/78195 | map  50870 | icp ok  iter  7 corr 14829 rms 0.2373  118.81 ms | p=(  276.35   -10.01   7.74) v=11.56 m/s [KF]
[lio] t=1317401259.604 | feat 14653/77182 | map  50760 | icp ok  iter  8 corr 14634 rms 0.2612  118.85 ms | p=(  276.65   -11.17   7.80) v=11.55 m/s [KF]
[lio] t=1317401259.708 | feat 14678/78645 | map  50831 | icp ok  iter  8 corr 14653 rms 0.2389  116.41 ms | p=(  276.94   -12.33   7.86) v=11.44 m/s [KF]
[lio] t=1317401259.811 | feat 14685/80126 | map  50859 | icp ok  iter  7 corr 14658 rms 0.2376  106.10 ms | p=(  277.23   -13.48   7.93) v=11.39 m/s [KF]
[lio] t=1317401259.915 | feat 14678/80714 | map  50800 | icp ok  iter  9 corr 14641 rms 0.2499  139.98 ms | p=(  277.52   -14.63   7.99) v=11.37 m/s [KF]
[lio] t=1317401260.019 | feat 14905/80958 | map  50836 | icp ok  iter  7 corr 14886 rms 0.2678  107.99 ms | p=(  277.81   -15.77   8.05) v=11.27 m/s [KF]
[lio] t=1317401260.123 | feat 15075/81102 | map  50914 | icp ok  iter  4 corr 15067 rms 0.2599   81.07 ms | p=(  278.11   -16.91   8.12) v=11.24 m/s [KF]
[lio] t=1317401260.227 | feat 15197/81076 | map  51040 | icp ok  iter  8 corr 15169 rms 0.2499  136.58 ms | p=(  278.40   -18.05   8.18) v=11.24 m/s [KF]
[lio] t=1317401260.331 | feat 15393/81622 | map  51128 | icp ok  iter  9 corr 15344 rms 0.2674  142.96 ms | p=(  278.69   -19.18   8.25) v=11.18 m/s [KF]
[lio] t=1317401260.434 | feat 15340/81830 | map  51288 | icp ok  iter  8 corr 15318 rms 0.2821  130.31 ms | p=(  278.97   -20.30   8.31) v=11.12 m/s [KF]
[lio] t=1317401260.538 | feat 15580/81714 | map  51421 | icp ok  iter  5 corr 15563 rms 0.2686   92.94 ms | p=(  279.26   -21.43   8.37) v=11.10 m/s [KF]
[lio] t=1317401260.642 | feat 15883/81916 | map  51505 | icp ok  iter  6 corr 15825 rms 0.2942   94.46 ms | p=(  279.54   -22.54   8.43) v=11.00 m/s [KF]
[lio] t=1317401260.746 | feat 16028/82028 | map  51734 | icp ok  iter 10 corr 15974 rms 0.3071  162.58 ms | p=(  279.83   -23.65   8.48) v=10.98 m/s [KF]
[lio] t=1317401260.850 | feat 16477/81898 | map  51918 | icp ok  iter  8 corr 16442 rms 0.3324  131.73 ms | p=(  280.11   -24.75   8.55) v=10.89 m/s [KF]
[lio] t=1317401260.953 | feat 16691/81871 | map  52321 | icp ok  iter  7 corr 16652 rms 0.3324  119.04 ms | p=(  280.39   -25.85   8.60) v=10.80 m/s [KF]
[lio] t=1317401261.057 | feat 17106/81901 | map  52716 | icp ok  iter  6 corr 17029 rms 0.2921  102.42 ms | p=(  280.67   -26.92   8.65) v=10.63 m/s [KF]
[lio] t=1317401261.161 | feat 17218/81622 | map  53113 | icp ok  iter  8 corr 17165 rms 0.3040  145.62 ms | p=(  280.94   -27.99   8.71) v=10.50 m/s [KF]
[lio] t=1317401261.265 | feat 17406/81324 | map  53706 | icp ok  iter  7 corr 17374 rms 0.2830  124.47 ms | p=(  281.22   -29.04   8.77) v=10.29 m/s [KF]
[lio] t=1317401261.369 | feat 17397/81363 | map  54328 | icp ok  iter  9 corr 17380 rms 0.2563  162.24 ms | p=(  281.48   -30.07   8.83) v=10.13 m/s [KF]
[lio] t=1317401261.472 | feat 17474/81301 | map  54886 | icp ok  iter  7 corr 17462 rms 0.2343  122.17 ms | p=(  281.74   -31.08   8.89) v=9.90 m/s [KF]
[lio] t=1317401261.576 | feat 17483/81223 | map  55280 | icp ok  iter  7 corr 17473 rms 0.2418  124.53 ms | p=(  282.00   -32.06   8.94) v=9.69 m/s [KF]
[lio] t=1317401261.680 | feat 17546/81187 | map  55598 | icp ok  iter  8 corr 17523 rms 0.2877  149.14 ms | p=(  282.26   -33.03   9.00) v=9.53 m/s [KF]
[lio] t=1317401261.784 | feat 17565/81145 | map  55935 | icp ok  iter  5 corr 17562 rms 0.2343  105.22 ms | p=(  282.51   -33.99   9.05) v=9.37 m/s
[lio] t=1317401261.888 | feat 17666/81135 | map  55935 | icp ok  iter  9 corr 17650 rms 0.2692  178.45 ms | p=(  282.76   -34.93   9.09) v=9.25 m/s [KF]
[lio] t=1317401261.991 | feat 17435/80748 | map  56220 | icp ok  iter  9 corr 17432 rms 0.2579  169.89 ms | p=(  283.00   -35.86   9.12) v=9.13 m/s
[lio] t=1317401262.095 | feat 17683/80996 | map  56220 | icp ok  iter  9 corr 17664 rms 0.3109  184.25 ms | p=(  283.24   -36.77   9.18) v=8.97 m/s [KF]
[lio] t=1317401262.199 | feat 17827/81378 | map  56647 | icp ok  iter 11 corr 17820 rms 0.2520  225.95 ms | p=(  283.47   -37.66   9.22) v=8.74 m/s
[lio] t=1317401262.303 | feat 17813/81618 | map  56647 | icp ok  iter 16 corr 17800 rms 0.2833  293.20 ms | p=(  283.70   -38.52   9.25) v=8.50 m/s [KF]
[lio] t=1317401262.407 | feat 17739/81656 | map  56681 | icp ok  iter  9 corr 17734 rms 0.2473  208.87 ms | p=(  283.92   -39.39   9.32) v=8.49 m/s
[lio] t=1317401262.511 | feat 17568/81154 | map  56681 | icp ok  iter 10 corr 17562 rms 0.2717  209.54 ms | p=(  284.15   -40.24   9.36) v=8.37 m/s [KF]
[lio] t=1317401262.615 | feat 17484/81152 | map  56894 | icp ok  iter  9 corr 17479 rms 0.2437  182.68 ms | p=(  284.36   -41.09   9.38) v=8.21 m/s
[lio] t=1317401262.719 | feat 17403/81139 | map  56894 | icp ok  iter  7 corr 17392 rms 0.2569  151.30 ms | p=(  284.57   -41.89   9.43) v=7.95 m/s [KF]
[lio] t=1317401262.823 | feat 17115/80909 | map  57145 | icp ok  iter 10 corr 17105 rms 0.2353  190.13 ms | p=(  284.77   -42.70   9.49) v=7.83 m/s
[lio] t=1317401262.926 | feat 17008/80537 | map  57145 | icp ok  iter  5 corr 16999 rms 0.2611  117.45 ms | p=(  284.95   -43.48   9.53) v=7.54 m/s [KF]
[lio] t=1317401263.030 | feat 16709/80238 | map  57470 | icp ok  iter 13 corr 16698 rms 0.2299  239.28 ms | p=(  285.14   -44.25   9.56) v=7.44 m/s
[lio] t=1317401263.134 | feat 16451/79991 | map  57470 | icp ok  iter 10 corr 16432 rms 0.2444  180.51 ms | p=(  285.31   -44.98   9.60) v=7.12 m/s [KF]
[lio] t=1317401263.238 | feat 16289/80102 | map  57503 | icp ok  iter 13 corr 16277 rms 0.2365  224.69 ms | p=(  285.48   -45.70   9.61) v=6.96 m/s
[lio] t=1317401263.342 | feat 16213/79720 | map  57503 | icp ok  iter  7 corr 16199 rms 0.2601  126.53 ms | p=(  285.64   -46.40   9.66) v=6.72 m/s [KF]
[lio] t=1317401263.446 | feat 15954/79496 | map  57097 | icp ok  iter  9 corr 15946 rms 0.2371  159.91 ms | p=(  285.78   -47.08   9.68) v=6.49 m/s
[lio] t=1317401263.550 | feat 15741/79215 | map  57097 | icp ok  iter 12 corr 15712 rms 0.2574  200.52 ms | p=(  285.92   -47.74   9.72) v=6.37 m/s [KF]
[lio] t=1317401263.654 | feat 15281/79264 | map  56291 | icp ok  iter  8 corr 15264 rms 0.2458  129.17 ms | p=(  286.07   -48.37   9.75) v=6.13 m/s
[lio] t=1317401263.758 | feat 15170/79359 | map  56291 | icp ok  iter 11 corr 15138 rms 0.2627  176.83 ms | p=(  286.20   -48.99   9.78) v=5.92 m/s [KF]
[lio] t=1317401263.862 | feat 15287/79605 | map  55876 | icp ok  iter  8 corr 15270 rms 0.2399  127.66 ms | p=(  286.32   -49.58   9.80) v=5.70 m/s
[lio] t=1317401263.966 | feat 15257/79338 | map  55876 | icp ok  iter  6 corr 15209 rms 0.2594  117.69 ms | p=(  286.45   -50.17   9.84) v=5.57 m/s [KF]
[lio] t=1317401264.070 | feat 15345/79339 | map  55807 | icp ok  iter  7 corr 15313 rms 0.2401  115.59 ms | p=(  286.56   -50.72   9.86) v=5.30 m/s
[lio] t=1317401264.174 | feat 15424/79051 | map  55807 | icp ok  iter  9 corr 15368 rms 0.2483  152.64 ms | p=(  286.66   -51.26   9.90) v=5.07 m/s [KF]
[lio] t=1317401264.278 | feat 15371/78753 | map  55788 | icp ok  iter 10 corr 15367 rms 0.2432  164.28 ms | p=(  286.78   -51.77   9.92) v=4.92 m/s
[lio] t=1317401264.382 | feat 15265/78484 | map  55788 | icp ok  iter  7 corr 15247 rms 0.2580  114.80 ms | p=(  286.89   -52.27   9.94) v=4.69 m/s [KF]
[lio] t=1317401264.486 | feat 15365/78732 | map  55919 | icp ok  iter  5 corr 15359 rms 0.2350   91.96 ms | p=(  286.98   -52.74   9.97) v=4.50 m/s
[lio] t=1317401264.590 | feat 15384/78860 | map  55919 | icp ok  iter 11 corr 15368 rms 0.2661  176.68 ms | p=(  287.08   -53.20   9.99) v=4.34 m/s
[lio] t=1317401264.694 | feat 15115/78777 | map  55919 | icp ok  iter 10 corr 15077 rms 0.2796  160.60 ms | p=(  287.17   -53.64  10.02) v=4.16 m/s [KF]
[lio] t=1317401264.798 | feat 15009/78872 | map  56069 | icp ok  iter  9 corr 15005 rms 0.2278  147.31 ms | p=(  287.26   -54.05  10.04) v=3.89 m/s
[lio] t=1317401264.902 | feat 15183/78959 | map  56069 | icp ok  iter 12 corr 15180 rms 0.2624  187.09 ms | p=(  287.35   -54.43  10.07) v=3.66 m/s
[lio] t=1317401265.005 | feat 15262/79184 | map  56069 | icp ok  iter 12 corr 15256 rms 0.2788  189.75 ms | p=(  287.44   -54.79  10.08) v=3.43 m/s [KF]
[lio] t=1317401265.109 | feat 15278/79358 | map  56106 | icp ok  iter  8 corr 15275 rms 0.2484  145.69 ms | p=(  287.52   -55.15  10.10) v=3.34 m/s
[lio] t=1317401265.213 | feat 15274/79421 | map  56106 | icp ok  iter  8 corr 15269 rms 0.2666  150.35 ms | p=(  287.61   -55.47  10.11) v=3.12 m/s
[lio] t=1317401265.317 | feat 15547/79467 | map  56106 | icp ok  iter 12 corr 15544 rms 0.2734  212.57 ms | p=(  287.70   -55.80  10.13) v=3.08 m/s [KF]
[lio] t=1317401265.421 | feat 15515/79367 | map  56411 | icp ok  iter 14 corr 15515 rms 0.2364  253.86 ms | p=(  287.78   -56.11  10.14) v=2.98 m/s
[lio] t=1317401265.524 | feat 15557/79155 | map  56411 | icp ok  iter 12 corr 15553 rms 0.2617  222.46 ms | p=(  287.89   -56.40  10.16) v=2.93 m/s
[lio] t=1317401265.628 | feat 15494/78968 | map  56411 | icp ok  iter 13 corr 15489 rms 0.2848  258.65 ms | p=(  287.99   -56.71  10.19) v=2.98 m/s
[lio] t=1317401265.732 | feat 15599/79053 | map  56411 | icp ok  iter 15 corr 15591 rms 0.2962  258.01 ms | p=(  288.10   -56.96  10.21) v=2.70 m/s [KF]
[lio] t=1317401265.835 | feat 15771/79106 | map  57061 | icp ok  iter 20 corr 15760 rms 0.2684  322.00 ms | p=(  288.20   -57.23  10.23) v=2.71 m/s
[lio] t=1317401265.939 | feat 15737/79106 | map  57061 | icp ok  iter  6 corr 15732 rms 0.2904  126.13 ms | p=(  288.32   -57.48  10.23) v=2.63 m/s
[lio] t=1317401266.043 | feat 15761/79031 | map  57061 | icp ok  iter 14 corr 15746 rms 0.3083  237.57 ms | p=(  288.46   -57.74  10.25) v=2.72 m/s
[lio] t=1317401266.146 | feat 15829/79019 | map  57061 | icp ok  iter  8 corr 15799 rms 0.3237  149.87 ms | p=(  288.59   -57.97  10.26) v=2.55 m/s [KF]
[lio] t=1317401266.250 | feat 15926/79104 | map  57984 | icp ok  iter 16 corr 15914 rms 0.2897  266.74 ms | p=(  288.71   -58.20  10.28) v=2.47 m/s
[lio] t=1317401266.354 | feat 15992/79112 | map  57984 | icp ok  iter  8 corr 15984 rms 0.2859  156.35 ms | p=(  288.86   -58.43  10.28) v=2.60 m/s
[lio] t=1317401266.458 | feat 16042/79223 | map  57984 | icp ok  iter 12 corr 16023 rms 0.3122  204.98 ms | p=(  289.01   -58.66  10.28) v=2.65 m/s
[lio] t=1317401266.561 | feat 16154/79264 | map  57984 | icp ok  iter 10 corr 16135 rms 0.3278  170.95 ms | p=(  289.19   -58.89  10.29) v=2.78 m/s [KF]
[lio] t=1317401266.665 | feat 16084/79352 | map  58797 | icp ok  iter 10 corr 16078 rms 0.2620  171.57 ms | p=(  289.39   -59.12  10.30) v=2.92 m/s
[lio] t=1317401266.769 | feat 15996/79314 | map  58797 | icp ok  iter  9 corr 15992 rms 0.2618  182.54 ms | p=(  289.58   -59.36  10.30) v=3.00 m/s
[lio] t=1317401266.872 | feat 16067/79233 | map  58797 | icp ok  iter 12 corr 16061 rms 0.2762  214.53 ms | p=(  289.80   -59.60  10.32) v=3.14 m/s
[lio] t=1317401266.976 | feat 16229/79176 | map  58797 | icp ok  iter  9 corr 16220 rms 0.2895  166.82 ms | p=(  290.04   -59.83  10.33) v=3.22 m/s [KF]
[lio] t=1317401267.080 | feat 16224/78990 | map  59219 | icp ok  iter 12 corr 16212 rms 0.2691  224.99 ms | p=(  290.30   -60.05  10.36) v=3.36 m/s
[lio] t=1317401267.184 | feat 16156/79025 | map  59219 | icp ok  iter 15 corr 16140 rms 0.3032  261.43 ms | p=(  290.59   -60.27  10.35) v=3.52 m/s
[lio] t=1317401267.287 | feat 15909/78911 | map  59219 | icp ok  iter  4 corr 15894 rms 0.3126   83.33 ms | p=(  290.89   -60.48  10.35) v=3.66 m/s [KF]
[lio] t=1317401267.391 | feat 15957/78941 | map  59851 | icp ok  iter  6 corr 15955 rms 0.2479  124.88 ms | p=(  291.21   -60.68  10.35) v=3.77 m/s
[lio] t=1317401267.495 | feat 15918/78634 | map  59851 | icp ok  iter 11 corr 15912 rms 0.2746  192.33 ms | p=(  291.57   -60.90  10.36) v=4.04 m/s
[lio] t=1317401267.599 | feat 15970/78409 | map  59851 | icp ok  iter  8 corr 15957 rms 0.2898  154.08 ms | p=(  291.96   -61.10  10.37) v=4.26 m/s [KF]
[lio] t=1317401267.703 | feat 16056/78645 | map  60594 | icp ok  iter 14 corr 16055 rms 0.2510  247.53 ms | p=(  292.37   -61.29  10.39) v=4.45 m/s
[lio] t=1317401267.807 | feat 16055/79121 | map  60594 | icp ok  iter 13 corr 16050 rms 0.2669  242.29 ms | p=(  292.82   -61.46  10.38) v=4.74 m/s
[lio] t=1317401267.911 | feat 15951/79300 | map  60594 | icp ok  iter 13 corr 15944 rms 0.2703  240.70 ms | p=(  293.30   -61.64  10.38) v=4.96 m/s [KF]
[lio] t=1317401268.015 | feat 15873/79461 | map  60946 | icp ok  iter 29 corr 15871 rms 0.2597  467.39 ms | p=(  293.81   -61.81  10.37) v=5.30 m/s
[lio] t=1317401268.119 | feat 15677/79370 | map  60946 | icp ok  iter 12 corr 15677 rms 0.2571  212.21 ms | p=(  294.37   -61.97  10.39) v=5.59 m/s [KF]
[lio] t=1317401268.223 | feat 15491/79406 | map  60761 | icp ok  iter 15 corr 15486 rms 0.2394  254.87 ms | p=(  294.94   -62.12  10.37) v=5.81 m/s
[lio] t=1317401268.327 | feat 15487/79267 | map  60761 | icp ok  iter  9 corr 15486 rms 0.2654  155.95 ms | p=(  295.54   -62.25  10.41) v=6.06 m/s [KF]
[lio] t=1317401268.431 | feat 15170/78735 | map  60647 | icp ok  iter  8 corr 15169 rms 0.2446  154.82 ms | p=(  296.17   -62.36  10.41) v=6.29 m/s
[lio] t=1317401268.535 | feat 15043/78610 | map  60647 | icp ok  iter 10 corr 15040 rms 0.2671  197.07 ms | p=(  296.83   -62.45  10.40) v=6.51 m/s [KF]
[lio] t=1317401268.639 | feat 14764/78714 | map  60387 | icp ok  iter 16 corr 14763 rms 0.2415  274.05 ms | p=(  297.52   -62.51  10.38) v=6.83 m/s
[lio] t=1317401268.743 | feat 14637/78550 | map  60387 | icp ok  iter  6 corr 14635 rms 0.2537  119.03 ms | p=(  298.25   -62.57  10.40) v=7.13 m/s [KF]
[lio] t=1317401268.847 | feat 14544/78588 | map  59780 | icp ok  iter 11 corr 14536 rms 0.2474  206.86 ms | p=(  298.97   -62.59  10.38) v=7.19 m/s
[lio] t=1317401268.951 | feat 14285/78263 | map  59780 | icp ok  iter 17 corr 14261 rms 0.2662  285.14 ms | p=(  299.77   -62.62  10.36) v=7.64 m/s [KF]
[lio] t=1317401269.055 | feat 13727/77334 | map  58903 | icp ok  iter 11 corr 13718 rms 0.2709  185.60 ms | p=(  300.59   -62.62  10.36) v=7.96 m/s
[lio] t=1317401269.159 | feat 13502/76504 | map  58903 | icp ok  iter 11 corr 13476 rms 0.3148  156.43 ms | p=(  301.43   -62.58  10.37) v=8.20 m/s [KF]
[lio] t=1317401269.263 | feat 13084/75642 | map  58420 | icp ok  iter  9 corr 13081 rms 0.2633  145.12 ms | p=(  302.28   -62.54  10.37) v=8.36 m/s
[lio] t=1317401269.368 | feat 12819/74998 | map  58420 | icp ok  iter 14 corr 12809 rms 0.3003  201.82 ms | p=(  303.14   -62.45  10.36) v=8.51 m/s [KF]
[lio] t=1317401269.472 | feat 13085/75884 | map  58062 | icp ok  iter 12 corr 13077 rms 0.2704  177.77 ms | p=(  304.05   -62.33  10.34) v=8.86 m/s
[lio] t=1317401269.576 | feat 12910/76880 | map  58062 | icp ok  iter 11 corr 12887 rms 0.2806  166.52 ms | p=(  304.95   -62.19  10.31) v=8.95 m/s [KF]
[lio] t=1317401269.680 | feat 12768/77734 | map  57601 | icp ok  iter 11 corr 12764 rms 0.2644  167.70 ms | p=(  305.87   -62.02  10.29) v=9.15 m/s
[lio] t=1317401269.784 | feat 12584/78538 | map  57601 | icp ok  iter 15 corr 12574 rms 0.2780  216.21 ms | p=(  306.83   -61.84  10.27) v=9.44 m/s [KF]
[lio] t=1317401269.888 | feat 12491/79439 | map  56764 | icp ok  iter 18 corr 12485 rms 0.2443  251.13 ms | p=(  307.80   -61.64  10.25) v=9.67 m/s
[lio] t=1317401269.992 | feat 12141/80050 | map  56764 | icp ok  iter 15 corr 12130 rms 0.2512  220.71 ms | p=(  308.79   -61.40  10.22) v=9.92 m/s [KF]
[lio] t=1317401270.096 | feat 11974/80254 | map  55998 | icp ok  iter 12 corr 11958 rms 0.2474  167.18 ms | p=(  309.83   -61.16  10.18) v=10.23 m/s [KF]
[lio] t=1317401270.201 | feat 11622/80065 | map  55595 | icp ok  iter 14 corr 11618 rms 0.2399  178.89 ms | p=(  310.84   -60.90  10.18) v=10.18 m/s [KF]
[lio] t=1317401270.305 | feat 11335/80114 | map  55165 | icp ok  iter 12 corr 11331 rms 0.2490  155.63 ms | p=(  311.88   -60.63  10.16) v=10.30 m/s [KF]
[lio] t=1317401270.409 | feat 11319/79593 | map  54577 | icp ok  iter  8 corr 11317 rms 0.2514  113.35 ms | p=(  312.90   -60.38  10.14) v=10.24 m/s [KF]
[lio] t=1317401270.513 | feat 11266/79402 | map  54070 | icp ok  iter 11 corr 11263 rms 0.2465  136.43 ms | p=(  313.93   -60.10  10.13) v=10.21 m/s [KF]
[lio] t=1317401270.617 | feat 11145/79200 | map  53540 | icp ok  iter  8 corr 11138 rms 0.2489   98.38 ms | p=(  314.96   -59.83  10.11) v=10.23 m/s [KF]
[lio] t=1317401270.722 | feat 11172/79317 | map  52832 | icp ok  iter 10 corr 11158 rms 0.2502  116.56 ms | p=(  315.98   -59.56  10.10) v=10.19 m/s [KF]
[lio] t=1317401270.826 | feat 11122/79455 | map  52053 | icp ok  iter  6 corr 11120 rms 0.2243   73.17 ms | p=(  317.01   -59.28  10.08) v=10.24 m/s [KF]
[lio] t=1317401270.930 | feat 10944/79667 | map  51028 | icp ok  iter 19 corr 10934 rms 0.2309  208.68 ms | p=(  318.06   -58.99  10.04) v=10.43 m/s [KF]
[lio] t=1317401271.034 | feat 10995/79636 | map  49844 | icp ok  iter  9 corr 10994 rms 0.2294  109.27 ms | p=(  319.10   -58.72  10.03) v=10.37 m/s [KF]
[lio] t=1317401271.138 | feat 11180/79839 | map  48922 | icp ok  iter 15 corr 11179 rms 0.2286  164.69 ms | p=(  320.13   -58.45  10.02) v=10.26 m/s [KF]
[lio] t=1317401271.242 | feat 11060/79854 | map  48073 | icp ok  iter 10 corr 11055 rms 0.2270  104.69 ms | p=(  321.15   -58.18   9.99) v=10.23 m/s [KF]
[lio] t=1317401271.346 | feat 11024/79428 | map  47003 | icp ok  iter  9 corr 11016 rms 0.2350   96.53 ms | p=(  322.18   -57.90   9.97) v=10.25 m/s [KF]
[lio] t=1317401271.450 | feat 11007/79626 | map  45992 | icp ok  iter  8 corr 11004 rms 0.2275   95.48 ms | p=(  323.22   -57.64   9.96) v=10.25 m/s [KF]
[lio] t=1317401271.554 | feat 10984/79328 | map  44740 | icp ok  iter  3 corr 10980 rms 0.2366   39.13 ms | p=(  324.25   -57.37   9.94) v=10.25 m/s [KF]
[lio] t=1317401271.658 | feat 10880/79297 | map  43417 | icp ok  iter 13 corr 10877 rms 0.2270  139.43 ms | p=(  325.28   -57.10   9.92) v=10.21 m/s [KF]
[lio] t=1317401271.762 | feat 10898/79132 | map  42099 | icp ok  iter  5 corr 10888 rms 0.2295   66.03 ms | p=(  326.30   -56.83   9.90) v=10.17 m/s [KF]
[lio] t=1317401271.866 | feat 10792/79008 | map  40843 | icp ok  iter 10 corr 10779 rms 0.2437  106.18 ms | p=(  327.33   -56.57   9.88) v=10.21 m/s [KF]
[lio] t=1317401271.970 | feat 10740/79340 | map  39746 | icp ok  iter 13 corr 10736 rms 0.2337  143.93 ms | p=(  328.34   -56.31   9.87) v=10.10 m/s [KF]
[lio] t=1317401272.074 | feat 10833/79669 | map  38739 | icp ok  iter  9 corr 10818 rms 0.2339   94.90 ms | p=(  329.36   -56.04   9.85) v=10.09 m/s [KF]
[lio] t=1317401272.178 | feat 10911/79988 | map  37707 | icp ok  iter 10 corr 10908 rms 0.2336  109.17 ms | p=(  330.37   -55.78   9.84) v=10.05 m/s [KF]
[lio] t=1317401272.282 | feat 10996/79506 | map  36906 | icp ok  iter 10 corr 10992 rms 0.2483  107.80 ms | p=(  331.38   -55.52   9.82) v=9.97 m/s [KF]
[lio] t=1317401272.386 | feat 10986/79932 | map  36126 | icp ok  iter  5 corr 10973 rms 0.2527   68.37 ms | p=(  332.37   -55.27   9.78) v=9.83 m/s [KF]
[lio] t=1317401272.490 | feat 10814/79888 | map  35531 | icp ok  iter  8 corr 10812 rms 0.2601   85.77 ms | p=(  333.35   -55.02   9.78) v=9.71 m/s [KF]
[lio] t=1317401272.593 | feat 10826/79933 | map  35110 | icp ok  iter  8 corr 10826 rms 0.2394   87.62 ms | p=(  334.32   -54.78   9.78) v=9.58 m/s [KF]
[lio] t=1317401272.697 | feat 10899/80140 | map  34737 | icp ok  iter  7 corr 10896 rms 0.2623   72.60 ms | p=(  335.28   -54.53   9.76) v=9.46 m/s
[lio] t=1317401272.801 | feat 10900/80249 | map  34737 | icp ok  iter  7 corr 10865 rms 0.2738   74.48 ms | p=(  336.23   -54.30   9.73) v=9.34 m/s [KF]
[lio] t=1317401272.905 | feat 10879/80386 | map  34240 | icp ok  iter  4 corr 10860 rms 0.2329   49.66 ms | p=(  337.17   -54.06   9.71) v=9.26 m/s
[lio] t=1317401273.009 | feat 10768/80487 | map  34240 | icp ok  iter  8 corr 10742 rms 0.2755   84.98 ms | p=(  338.09   -53.82   9.69) v=9.10 m/s [KF]
[lio] t=1317401273.113 | feat 10779/80313 | map  33944 | icp ok  iter  7 corr 10765 rms 0.2599   75.78 ms | p=(  339.01   -53.60   9.68) v=8.94 m/s
[lio] t=1317401273.217 | feat 10877/80372 | map  33944 | icp ok  iter 12 corr 10862 rms 0.2711  145.37 ms | p=(  339.86   -53.39   9.67) v=8.58 m/s [KF]
[lio] t=1317401273.321 | feat 10992/80430 | map  33492 | icp ok  iter  9 corr 10986 rms 0.2442  103.06 ms | p=(  340.71   -53.18   9.64) v=8.37 m/s
[lio] t=1317401273.425 | feat 10931/79976 | map  33492 | icp ok  iter  6 corr 10900 rms 0.2972   78.93 ms | p=(  341.57   -52.96   9.61) v=8.33 m/s [KF]
[lio] t=1317401273.529 | feat 10511/79351 | map  33517 | icp ok  iter  8 corr 10497 rms 0.2693   89.76 ms | p=(  342.40   -52.76   9.59) v=8.15 m/s
[lio] t=1317401273.633 | feat 10445/78810 | map  33517 | icp ok  iter 18 corr 10387 rms 0.3384  199.26 ms | p=(  343.17   -52.57   9.58) v=7.66 m/s [KF]
[lio] t=1317401273.737 | feat 10418/78678 | map  33905 | icp ok  iter 17 corr 10392 rms 0.2894  180.22 ms | p=(  343.98   -52.37   9.58) v=7.76 m/s
[lio] t=1317401273.841 | feat 10713/78817 | map  33905 | icp ok  iter 14 corr 10617 rms 0.3034  166.81 ms | p=(  344.70   -52.19   9.56) v=7.21 m/s [KF]
[lio] t=1317401273.945 | feat 10954/79142 | map  34128 | icp ok  iter 18 corr 10937 rms 0.2740  201.43 ms | p=(  345.46   -52.01   9.55) v=7.25 m/s
[lio] t=1317401274.048 | feat 11141/79483 | map  34128 | icp ok  iter 18 corr 11081 rms 0.3026  198.29 ms | p=(  346.15   -51.84   9.53) v=6.82 m/s [KF]
[lio] t=1317401274.152 | feat 11020/79798 | map  34397 | icp ok  iter 11 corr 11015 rms 0.2477  134.06 ms | p=(  346.84   -51.67   9.51) v=6.66 m/s
[lio] t=1317401274.257 | feat 11194/79970 | map  34397 | icp ok  iter 13 corr 11171 rms 0.3074  154.32 ms | p=(  347.49   -51.52   9.49) v=6.35 m/s [KF]
[lio] t=1317401274.361 | feat 11154/80059 | map  34665 | icp ok  iter 12 corr 11148 rms 0.2431  150.57 ms | p=(  348.11   -51.38   9.48) v=5.97 m/s
[lio] t=1317401274.465 | feat 11373/80050 | map  34665 | icp ok  iter 10 corr 11348 rms 0.2840  143.38 ms | p=(  348.71   -51.25   9.47) v=5.78 m/s [KF]
[lio] t=1317401274.569 | feat 11305/79917 | map  35097 | icp ok  iter 14 corr 11301 rms 0.2574  180.99 ms | p=(  349.28   -51.13   9.45) v=5.46 m/s
