[INFO] [1789097181.828523683] [lidar_inertial_odometer]: lidar_inertial_odometer ready (fused point-to-point + point-to-plane ICP)
[INFO] [1789097181.828594735] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789097181.828602478] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789097181.828608457] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789097181.828615629] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789097181.828621018] [lidar_inertial_odometer]:   icp    : alpha (point) 0.01, beta (plane) 1, huber 0.2 m
[INFO] [1789097187.349946800] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789097195.776676145] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401228.534 | feat 2578/8610 | map  11908 | icp ok  iter  4 corr  1770 rms 0.0632   13.99 ms | p=(  334.06   149.93  -1.84) v=8.62 m/s [KF]
[lio] t=1317401228.638 | feat 2594/8666 | map  11757 | icp ok  iter  3 corr  1825 rms 0.0415    9.27 ms | p=(  333.21   149.75  -1.83) v=8.36 m/s
[lio] t=1317401228.742 | feat 2535/8719 | map  11757 | icp ok  iter  4 corr  1762 rms 0.0486   11.69 ms | p=(  332.39   149.57  -1.83) v=8.02 m/s [KF]
[lio] t=1317401228.846 | feat 2678/8769 | map  11664 | icp ok  iter  4 corr  1923 rms 0.0445   13.78 ms | p=(  331.57   149.39  -1.81) v=7.85 m/s
[lio] t=1317401228.950 | feat 2717/8783 | map  11664 | icp ok  iter  4 corr  1956 rms 0.0466   13.89 ms | p=(  330.78   149.22  -1.80) v=7.60 m/s [KF]
[lio] t=1317401229.054 | feat 2758/8904 | map  11526 | icp ok  iter  3 corr  2001 rms 0.0517   11.32 ms | p=(  330.03   149.05  -1.78) v=7.32 m/s
[lio] t=1317401229.158 | feat 2820/8935 | map  11526 | icp ok  iter  3 corr  2003 rms 0.0455   11.49 ms | p=(  329.30   148.89  -1.78) v=7.07 m/s [KF]
[lio] t=1317401229.262 | feat 2844/9000 | map  11447 | icp ok  iter  3 corr  2065 rms 0.0419   10.65 ms | p=(  328.59   148.73  -1.77) v=6.81 m/s
[lio] t=1317401229.366 | feat 2938/9036 | map  11447 | icp ok  iter  4 corr  2111 rms 0.0513   14.68 ms | p=(  327.91   148.57  -1.76) v=6.51 m/s [KF]
[lio] t=1317401229.470 | feat 2918/9126 | map  11430 | icp ok  iter  4 corr  2148 rms 0.0533   15.46 ms | p=(  327.26   148.41  -1.75) v=6.28 m/s
[lio] t=1317401229.574 | feat 3053/9199 | map  11430 | icp ok  iter  3 corr  2228 rms 0.0748   12.06 ms | p=(  326.64   148.28  -1.75) v=5.94 m/s [KF]
[lio] t=1317401229.678 | feat 2992/9361 | map  11379 | icp ok  iter  5 corr  2253 rms 0.0550   17.77 ms | p=(  326.07   148.15  -1.74) v=5.58 m/s
[lio] t=1317401229.782 | feat 3119/9324 | map  11379 | icp ok  iter  4 corr  2260 rms 0.0618   16.92 ms | p=(  325.51   148.03  -1.73) v=5.33 m/s [KF]
[lio] t=1317401229.886 | feat 3210/9372 | map  11477 | icp ok  iter  5 corr  2454 rms 0.0461   22.74 ms | p=(  324.97   147.91  -1.72) v=5.07 m/s
[lio] t=1317401229.990 | feat 3203/9480 | map  11477 | icp ok  iter  3 corr  2411 rms 0.0434   13.05 ms | p=(  324.48   147.81  -1.72) v=4.74 m/s [KF]
[lio] t=1317401230.094 | feat 3161/9404 | map  11440 | icp ok  iter  4 corr  2420 rms 0.0569   17.09 ms | p=(  324.00   147.69  -1.71) v=4.53 m/s
[lio] t=1317401230.198 | feat 3179/9418 | map  11440 | icp ok  iter  4 corr  2447 rms 0.0533   18.17 ms | p=(  323.56   147.61  -1.72) v=4.23 m/s
[lio] t=1317401230.301 | feat 3206/9598 | map  11440 | icp ok  iter  4 corr  2428 rms 0.0551   17.89 ms | p=(  323.13   147.50  -1.71) v=4.18 m/s [KF]
[lio] t=1317401230.405 | feat 3453/9853 | map  11480 | icp ok  iter  3 corr  2705 rms 0.0540   15.16 ms | p=(  322.72   147.42  -1.71) v=4.00 m/s
[lio] t=1317401230.509 | feat 3494/10044 | map  11480 | icp ok  iter  4 corr  2758 rms 0.0483   19.56 ms | p=(  322.30   147.34  -1.70) v=4.02 m/s
[lio] t=1317401230.613 | feat 3493/10230 | map  11480 | icp ok  iter  4 corr  2693 rms 0.0517   20.44 ms | p=(  321.88   147.24  -1.70) v=4.07 m/s [KF]
[lio] t=1317401230.717 | feat 3508/10444 | map  11558 | icp ok  iter  4 corr  2727 rms 0.0541   20.63 ms | p=(  321.47   147.14  -1.71) v=4.04 m/s
[lio] t=1317401230.821 | feat 3598/10497 | map  11558 | icp ok  iter  4 corr  2820 rms 0.0500   19.43 ms | p=(  321.06   147.04  -1.71) v=4.01 m/s
[lio] t=1317401230.925 | feat 3784/10710 | map  11558 | icp ok  iter  4 corr  2882 rms 0.0537   22.26 ms | p=(  320.67   146.97  -1.70) v=3.90 m/s [KF]
[lio] t=1317401231.029 | feat 3899/10895 | map  11737 | icp ok  iter  3 corr  3113 rms 0.0494   16.37 ms | p=(  320.27   146.89  -1.69) v=3.89 m/s
[lio] t=1317401231.133 | feat 3928/11091 | map  11737 | icp ok  iter  4 corr  3112 rms 0.0516   21.76 ms | p=(  319.86   146.79  -1.67) v=3.92 m/s
[lio] t=1317401231.237 | feat 3929/11164 | map  11737 | icp ok  iter  3 corr  3104 rms 0.0475   17.46 ms | p=(  319.47   146.71  -1.66) v=3.83 m/s [KF]
[lio] t=1317401231.341 | feat 4046/11303 | map  11979 | icp ok  iter  4 corr  3340 rms 0.0436   23.62 ms | p=(  319.07   146.61  -1.66) v=3.90 m/s
[lio] t=1317401231.445 | feat 3870/11283 | map  11979 | icp ok  iter  5 corr  3068 rms 0.0472   28.44 ms | p=(  318.70   146.51  -1.67) v=3.74 m/s
[lio] t=1317401231.549 | feat 3965/11317 | map  11979 | icp ok  iter  5 corr  3105 rms 0.0608   27.92 ms | p=(  318.30   146.43  -1.66) v=3.91 m/s [KF]
[lio] t=1317401231.653 | feat 3892/11518 | map  12220 | icp ok  iter  3 corr  3169 rms 0.0443   17.62 ms | p=(  317.90   146.33  -1.65) v=3.96 m/s
[lio] t=1317401231.757 | feat 3817/11615 | map  12220 | icp ok  iter  3 corr  3065 rms 0.0453   17.87 ms | p=(  317.50   146.22  -1.65) v=4.00 m/s
[lio] t=1317401231.861 | feat 3744/11662 | map  12220 | icp ok  iter  4 corr  3061 rms 0.0479   22.23 ms | p=(  317.11   146.13  -1.65) v=3.96 m/s [KF]
[lio] t=1317401231.965 | feat 3760/11568 | map  12338 | icp ok  iter  4 corr  3122 rms 0.0394   21.77 ms | p=(  316.70   146.03  -1.64) v=4.08 m/s
[lio] t=1317401232.068 | feat 3783/11697 | map  12338 | icp ok  iter  4 corr  3146 rms 0.0437   21.09 ms | p=(  316.27   145.93  -1.63) v=4.21 m/s
[lio] t=1317401232.172 | feat 3837/11733 | map  12338 | icp ok  iter  4 corr  3209 rms 0.0481   23.06 ms | p=(  315.84   145.81  -1.62) v=4.29 m/s [KF]
[lio] t=1317401232.276 | feat 3655/11739 | map  12535 | icp ok  iter  4 corr  3084 rms 0.0518   21.30 ms | p=(  315.41   145.69  -1.62) v=4.32 m/s
[lio] t=1317401232.380 | feat 3530/11651 | map  12535 | icp ok  iter  4 corr  2961 rms 0.0397   20.58 ms | p=(  314.98   145.56  -1.63) v=4.42 m/s
[lio] t=1317401232.484 | feat 3654/11607 | map  12535 | icp ok  iter  4 corr  3049 rms 0.0618   23.37 ms | p=(  314.53   145.42  -1.63) v=4.57 m/s [KF]
[lio] t=1317401232.588 | feat 3582/11595 | map  12667 | icp ok  iter  3 corr  2977 rms 0.0424   16.25 ms | p=(  314.05   145.29  -1.62) v=4.77 m/s
[lio] t=1317401232.692 | feat 3536/11612 | map  12667 | icp ok  iter  3 corr  2901 rms 0.0411   15.22 ms | p=(  313.58   145.15  -1.61) v=4.85 m/s
[lio] t=1317401232.796 | feat 3558/11556 | map  12667 | icp ok  iter  4 corr  2880 rms 0.0461   21.73 ms | p=(  313.08   145.00  -1.60) v=5.02 m/s [KF]
[lio] t=1317401232.900 | feat 3531/11596 | map  12781 | icp ok  iter  4 corr  2922 rms 0.0520   20.67 ms | p=(  312.57   144.84  -1.58) v=5.17 m/s
[lio] t=1317401233.004 | feat 3580/11666 | map  12781 | icp ok  iter  3 corr  2980 rms 0.0558   15.79 ms | p=(  312.05   144.68  -1.58) v=5.31 m/s [KF]
[lio] t=1317401233.108 | feat 3608/11493 | map  12936 | icp ok  iter  4 corr  3016 rms 0.0506   21.47 ms | p=(  311.52   144.50  -1.57) v=5.46 m/s
[lio] t=1317401233.212 | feat 3465/11333 | map  12936 | icp ok  iter  4 corr  2869 rms 0.0628   21.75 ms | p=(  310.98   144.33  -1.57) v=5.52 m/s [KF]
[lio] t=1317401233.316 | feat 3590/11261 | map  13016 | icp ok  iter  4 corr  2915 rms 0.0444   20.40 ms | p=(  310.42   144.16  -1.56) v=5.69 m/s
[lio] t=1317401233.420 | feat 3394/11162 | map  13016 | icp ok  iter  4 corr  2762 rms 0.0550   18.84 ms | p=(  309.83   143.97  -1.55) v=5.95 m/s [KF]
[lio] t=1317401233.524 | feat 3344/11185 | map  13055 | icp ok  iter  4 corr  2692 rms 0.0628   19.82 ms | p=(  309.25   143.78  -1.54) v=6.04 m/s
[lio] t=1317401233.628 | feat 3358/10984 | map  13055 | icp ok  iter  4 corr  2714 rms 0.0655   20.81 ms | p=(  308.64   143.59  -1.53) v=6.21 m/s [KF]
[lio] t=1317401233.732 | feat 3521/10972 | map  13266 | icp ok  iter  3 corr  2877 rms 0.0592   15.06 ms | p=(  308.02   143.40  -1.51) v=6.27 m/s
[lio] t=1317401233.836 | feat 3527/10800 | map  13266 | icp ok  iter  3 corr  2903 rms 0.0588   14.91 ms | p=(  307.39   143.20  -1.49) v=6.40 m/s [KF]
[lio] t=1317401233.940 | feat 3588/10577 | map  13434 | icp ok  iter  4 corr  3020 rms 0.0640   22.33 ms | p=(  306.75   143.01  -1.51) v=6.49 m/s
[lio] t=1317401234.044 | feat 3434/10270 | map  13434 | icp ok  iter  4 corr  2825 rms 0.0548   21.39 ms | p=(  306.11   142.81  -1.50) v=6.54 m/s [KF]
[lio] t=1317401234.148 | feat 3470/9993 | map  13570 | icp ok  iter  5 corr  2926 rms 0.0587   24.60 ms | p=(  305.43   142.63  -1.51) v=6.76 m/s
[lio] t=1317401234.252 | feat 3374/9855 | map  13570 | icp ok  iter  4 corr  2772 rms 0.0500   21.23 ms | p=(  304.75   142.46  -1.50) v=6.82 m/s [KF]
[lio] t=1317401234.356 | feat 3288/9578 | map  13678 | icp ok  iter  4 corr  2777 rms 0.0466   19.45 ms | p=(  304.05   142.27  -1.50) v=6.96 m/s
[lio] t=1317401234.460 | feat 3194/9404 | map  13678 | icp ok  iter  5 corr  2703 rms 0.0499   23.51 ms | p=(  303.32   142.10  -1.48) v=7.17 m/s [KF]
[lio] t=1317401234.565 | feat 3177/9274 | map  13718 | icp ok  iter  6 corr  2647 rms 0.0535   30.30 ms | p=(  302.61   141.95  -1.47) v=7.11 m/s
[lio] t=1317401234.669 | feat 3060/9087 | map  13718 | icp ok  iter  3 corr  2492 rms 0.0485   15.98 ms | p=(  301.87   141.81  -1.45) v=7.25 m/s [KF]
[lio] t=1317401234.773 | feat 2993/8995 | map  13787 | icp ok  iter  4 corr  2451 rms 0.0595   18.01 ms | p=(  301.13   141.66  -1.45) v=7.31 m/s
[lio] t=1317401234.877 | feat 2902/8905 | map  13787 | icp ok  iter  3 corr  2254 rms 0.0572   12.65 ms | p=(  300.37   141.54  -1.44) v=7.42 m/s [KF]
[lio] t=1317401234.981 | feat 2713/8719 | map  13932 | icp ok  iter  5 corr  2123 rms 0.0746   20.38 ms | p=(  299.60   141.44  -1.44) v=7.49 m/s
[lio] t=1317401235.085 | feat 2557/8494 | map  13932 | icp ok  iter  4 corr  1981 rms 0.0542   14.39 ms | p=(  298.82   141.33  -1.42) v=7.57 m/s [KF]
[lio] t=1317401235.189 | feat 2506/8413 | map  14024 | icp ok  iter  5 corr  1912 rms 0.0501   17.64 ms | p=(  298.02   141.26  -1.42) v=7.74 m/s
[lio] t=1317401235.293 | feat 2469/8284 | map  14024 | icp ok  iter  4 corr  1877 rms 0.0526   14.46 ms | p=(  297.22   141.18  -1.43) v=7.81 m/s [KF]
[lio] t=1317401235.397 | feat 2398/7987 | map  14148 | icp ok  iter  4 corr  1855 rms 0.0862   14.54 ms | p=(  296.39   141.10  -1.42) v=8.00 m/s
[lio] t=1317401235.500 | feat 2321/7828 | map  14148 | icp ok  iter  4 corr  1755 rms 0.0541   12.94 ms | p=(  295.56   141.03  -1.40) v=8.07 m/s [KF]
[lio] t=1317401235.604 | feat 2198/7809 | map  14237 | icp ok  iter  5 corr  1639 rms 0.0588   15.59 ms | p=(  294.73   140.98  -1.39) v=8.09 m/s
[lio] t=1317401235.708 | feat 2114/7745 | map  14237 | icp ok  iter  6 corr  1591 rms 0.0709   18.61 ms | p=(  293.93   140.92  -1.39) v=7.96 m/s [KF]
[lio] t=1317401235.812 | feat 2193/7776 | map  14270 | icp ok  iter  5 corr  1658 rms 0.0598   16.87 ms | p=(  293.10   140.85  -1.38) v=8.04 m/s
[lio] t=1317401235.915 | feat 2139/7706 | map  14270 | icp ok  iter  4 corr  1637 rms 0.0596   13.05 ms | p=(  292.25   140.77  -1.37) v=8.24 m/s [KF]
[lio] t=1317401236.019 | feat 2285/7633 | map  14269 | icp ok  iter  4 corr  1746 rms 0.0654   13.48 ms | p=(  291.40   140.71  -1.36) v=8.26 m/s
[lio] t=1317401236.123 | feat 2176/7655 | map  14269 | icp ok  iter  4 corr  1670 rms 0.0583   13.38 ms | p=(  290.53   140.65  -1.36) v=8.43 m/s [KF]
[lio] t=1317401236.226 | feat 2189/7655 | map  14326 | icp ok  iter  6 corr  1691 rms 0.0581   19.85 ms | p=(  289.65   140.54  -1.36) v=8.56 m/s
[lio] t=1317401236.330 | feat 2130/7474 | map  14326 | icp ok  iter  4 corr  1647 rms 0.0611   12.33 ms | p=(  288.78   140.43  -1.36) v=8.56 m/s [KF]
[lio] t=1317401236.434 | feat 2183/7491 | map  14354 | icp ok  iter  4 corr  1714 rms 0.0663   12.96 ms | p=(  287.89   140.32  -1.35) v=8.70 m/s
[lio] t=1317401236.538 | feat 2225/7608 | map  14354 | icp ok  iter  4 corr  1719 rms 0.0569   13.22 ms | p=(  286.98   140.18  -1.35) v=8.86 m/s [KF]
[lio] t=1317401236.642 | feat 2245/7618 | map  14316 | icp ok  iter  4 corr  1732 rms 0.0535   12.65 ms | p=(  286.07   140.06  -1.34) v=8.87 m/s
[lio] t=1317401236.745 | feat 2297/7628 | map  14316 | icp ok  iter  6 corr  1808 rms 0.0532   20.05 ms | p=(  285.10   139.89  -1.31) v=9.31 m/s [KF]
[lio] t=1317401236.849 | feat 2317/7856 | map  14251 | icp ok  iter  5 corr  1818 rms 0.0648   15.06 ms | p=(  284.19   139.76  -1.32) v=9.07 m/s
[lio] t=1317401236.953 | feat 2303/8050 | map  14251 | icp ok  iter  4 corr  1753 rms 0.0712   12.84 ms | p=(  283.27   139.61  -1.30) v=8.99 m/s [KF]
[lio] t=1317401237.057 | feat 2412/8310 | map  14186 | icp ok  iter  4 corr  1847 rms 0.0560   13.07 ms | p=(  282.36   139.45  -1.28) v=8.98 m/s
[lio] t=1317401237.161 | feat 2346/8528 | map  14186 | icp ok  iter  4 corr  1758 rms 0.0535   11.93 ms | p=(  281.43   139.29  -1.29) v=9.02 m/s [KF]
[lio] t=1317401237.265 | feat 2388/8794 | map  14022 | icp ok  iter  4 corr  1874 rms 0.0599   13.38 ms | p=(  280.51   139.12  -1.26) v=9.01 m/s
[lio] t=1317401237.369 | feat 2265/8766 | map  14022 | icp ok  iter  3 corr  1723 rms 0.0492    9.17 ms | p=(  279.58   138.95  -1.26) v=9.03 m/s [KF]
[lio] t=1317401237.472 | feat 2283/8868 | map  13951 | icp ok  iter  5 corr  1699 rms 0.0612   15.72 ms | p=(  278.69   138.79  -1.24) v=8.88 m/s
[lio] t=1317401237.576 | feat 2317/8811 | map  13951 | icp ok  iter  5 corr  1723 rms 0.0690   14.87 ms | p=(  277.77   138.61  -1.25) v=8.95 m/s [KF]
[lio] t=1317401237.680 | feat 2407/8901 | map  13770 | icp ok  iter  3 corr  1841 rms 0.0627   10.67 ms | p=(  276.85   138.44  -1.23) v=8.94 m/s
[lio] t=1317401237.784 | feat 2357/8868 | map  13770 | icp ok  iter  4 corr  1806 rms 0.1283   12.63 ms | p=(  275.96   138.28  -1.22) v=8.77 m/s [KF]
[lio] t=1317401237.888 | feat 2410/8667 | map  13635 | icp ok  iter  5 corr  1851 rms 0.0626   15.95 ms | p=(  275.04   138.11  -1.20) v=8.88 m/s
[lio] t=1317401237.992 | feat 2424/8505 | map  13635 | icp ok  iter  3 corr  1830 rms 0.0559   10.57 ms | p=(  274.15   137.94  -1.19) v=8.79 m/s [KF]
[lio] t=1317401238.096 | feat 2297/8599 | map  13481 | icp ok  iter  4 corr  1753 rms 0.0519   13.23 ms | p=(  273.27   137.78  -1.18) v=8.66 m/s
[lio] t=1317401238.200 | feat 2203/8644 | map  13481 | icp ok  iter  4 corr  1651 rms 0.0721   11.84 ms | p=(  272.37   137.62  -1.16) v=8.74 m/s [KF]
[lio] t=1317401238.304 | feat 2277/8553 | map  13289 | icp ok  iter  5 corr  1765 rms 0.0627   15.21 ms | p=(  271.47   137.44  -1.16) v=8.77 m/s
[lio] t=1317401238.408 | feat 2167/8377 | map  13289 | icp ok  iter  4 corr  1655 rms 0.0485   11.72 ms | p=(  270.59   137.28  -1.16) v=8.63 m/s [KF]
[lio] t=1317401238.512 | feat 2257/8374 | map  13163 | icp ok  iter  4 corr  1729 rms 0.0535   12.78 ms | p=(  269.69   137.11  -1.16) v=8.65 m/s
[lio] t=1317401238.616 | feat 2360/8589 | map  13163 | icp ok  iter  4 corr  1772 rms 0.0935   13.10 ms | p=(  268.82   136.94  -1.16) v=8.52 m/s [KF]
[lio] t=1317401238.720 | feat 2376/8882 | map  13042 | icp ok  iter  4 corr  1752 rms 0.0620   13.24 ms | p=(  267.95   136.79  -1.15) v=8.44 m/s
[lio] t=1317401238.824 | feat 2425/9015 | map  13042 | icp ok  iter  4 corr  1803 rms 0.0524   12.81 ms | p=(  267.12   136.65  -1.16) v=8.19 m/s [KF]
[lio] t=1317401238.928 | feat 2358/8993 | map  12889 | icp ok  iter  4 corr  1710 rms 0.0508   12.98 ms | p=(  266.27   136.49  -1.16) v=8.18 m/s
[lio] t=1317401239.032 | feat 2356/9167 | map  12889 | icp ok  iter  4 corr  1664 rms 0.0506   11.42 ms | p=(  265.44   136.35  -1.15) v=8.07 m/s [KF]
[lio] t=1317401239.135 | feat 2200/9239 | map  12667 | icp ok  iter  4 corr  1587 rms 0.0552   10.92 ms | p=(  264.62   136.21  -1.14) v=7.93 m/s
[lio] t=1317401239.239 | feat 2369/9350 | map  12667 | icp ok  iter  4 corr  1660 rms 0.0469   12.22 ms | p=(  263.81   136.08  -1.13) v=7.81 m/s [KF]
[lio] t=1317401239.343 | feat 2323/9405 | map  12430 | icp ok  iter  5 corr  1661 rms 0.0584   14.35 ms | p=(  263.02   135.93  -1.12) v=7.64 m/s
[lio] t=1317401239.447 | feat 2311/9499 | map  12430 | icp ok  iter  4 corr  1629 rms 0.0569   11.88 ms | p=(  262.24   135.79  -1.11) v=7.49 m/s [KF]
[lio] t=1317401239.551 | feat 2456/9390 | map  12144 | icp ok  iter  4 corr  1730 rms 0.0451   12.74 ms | p=(  261.51   135.66  -1.11) v=7.12 m/s
[lio] t=1317401239.655 | feat 2469/9592 | map  12144 | icp ok  iter  4 corr  1743 rms 0.0558   13.00 ms | p=(  260.78   135.54  -1.10) v=6.96 m/s [KF]
[lio] t=1317401239.759 | feat 2513/10013 | map  11978 | icp ok  iter  4 corr  1827 rms 0.0631   13.70 ms | p=(  260.07   135.40  -1.09) v=6.80 m/s
[lio] t=1317401239.863 | feat 2650/10170 | map  11978 | icp ok  iter  5 corr  1918 rms 0.0591   16.68 ms | p=(  259.41   135.29  -1.09) v=6.40 m/s [KF]
[lio] t=1317401239.967 | feat 2633/10301 | map  11709 | icp ok  iter  4 corr  1865 rms 0.0509   13.48 ms | p=(  258.75   135.17  -1.08) v=6.26 m/s
[lio] t=1317401240.071 | feat 2607/10381 | map  11709 | icp ok  iter  6 corr  1826 rms 0.0519   19.31 ms | p=(  258.11   135.06  -1.08) v=6.07 m/s [KF]
[lio] t=1317401240.175 | feat 2711/10418 | map  11497 | icp ok  iter  4 corr  1977 rms 0.0500   14.45 ms | p=(  257.53   134.95  -1.07) v=5.64 m/s
[lio] t=1317401240.279 | feat 2671/10517 | map  11497 | icp ok  iter  5 corr  1931 rms 0.0590   18.56 ms | p=(  256.96   134.85  -1.06) v=5.43 m/s [KF]
[lio] t=1317401240.383 | feat 2738/10572 | map  11397 | icp ok  iter  4 corr  1948 rms 0.0461   14.41 ms | p=(  256.44   134.75  -1.05) v=5.00 m/s
[lio] t=1317401240.487 | feat 2730/10684 | map  11397 | icp ok  iter  5 corr  1923 rms 0.0449   16.65 ms | p=(  255.93   134.65  -1.04) v=4.82 m/s [KF]
[lio] t=1317401240.591 | feat 3020/10938 | map  11293 | icp ok  iter  5 corr  2215 rms 0.0472   18.43 ms | p=(  255.44   134.54  -1.04) v=4.62 m/s
[lio] t=1317401240.695 | feat 2963/11027 | map  11293 | icp ok  iter  6 corr  2175 rms 0.0505   24.12 ms | p=(  255.01   134.45  -1.04) v=4.19 m/s
[lio] t=1317401240.799 | feat 2995/11246 | map  11293 | icp ok  iter  6 corr  2186 rms 0.0519   24.19 ms | p=(  254.57   134.36  -1.03) v=4.16 m/s [KF]
[lio] t=1317401240.903 | feat 3197/11489 | map  11280 | icp ok  iter  4 corr  2310 rms 0.0470   16.44 ms | p=(  254.13   134.26  -1.02) v=4.08 m/s
[lio] t=1317401241.006 | feat 3234/11682 | map  11280 | icp ok  iter 12 corr  2355 rms 0.0536   50.80 ms | p=(  253.73   134.16  -1.02) v=3.89 m/s
[lio] t=1317401241.110 | feat 3352/11840 | map  11280 | icp ok  iter  4 corr  2439 rms 0.0530   19.26 ms | p=(  253.37   134.05  -1.02) v=3.62 m/s [KF]
[lio] t=1317401241.214 | feat 3416/12021 | map  11459 | icp ok  iter  7 corr  2628 rms 0.0530   34.01 ms | p=(  253.04   133.98  -1.01) v=3.28 m/s
[lio] t=1317401241.318 | feat 3518/12453 | map  11459 | icp ok  iter  7 corr  2674 rms 0.0528   32.67 ms | p=(  252.70   133.88  -1.01) v=3.32 m/s
[lio] t=1317401241.422 | feat 3534/12679 | map  11459 | icp ok  iter  6 corr  2620 rms 0.0601   28.64 ms | p=(  252.36   133.78  -1.00) v=3.29 m/s [KF]
[lio] t=1317401241.526 | feat 3463/12899 | map  11784 | icp ok  iter  4 corr  2626 rms 0.0486   19.05 ms | p=(  252.03   133.70  -0.99) v=3.22 m/s
[lio] t=1317401241.630 | feat 3486/13086 | map  11784 | icp ok  iter  5 corr  2676 rms 0.0474   21.35 ms | p=(  251.74   133.61  -0.99) v=2.92 m/s
[lio] t=1317401241.734 | feat 3653/13420 | map  11784 | icp ok  iter  7 corr  2727 rms 0.0619   37.29 ms | p=(  251.42   133.50  -0.99) v=3.08 m/s
[lio] t=1317401241.838 | feat 3635/13652 | map  11784 | icp ok  iter  5 corr  2744 rms 0.0596   26.28 ms | p=(  251.15   133.42  -0.99) v=2.76 m/s [KF]
[lio] t=1317401241.942 | feat 3696/13880 | map  12102 | icp ok  iter  7 corr  2905 rms 0.0427   36.48 ms | p=(  250.90   133.31  -0.98) v=2.62 m/s
[lio] t=1317401242.046 | feat 3693/13932 | map  12102 | icp ok  iter  6 corr  2880 rms 0.0451   29.91 ms | p=(  250.62   133.21  -0.98) v=2.70 m/s
[lio] t=1317401242.150 | feat 3810/14082 | map  12102 | icp ok  iter  8 corr  2964 rms 0.0501   39.46 ms | p=(  250.35   133.12  -0.98) v=2.66 m/s
[lio] t=1317401242.254 | feat 4002/14293 | map  12102 | icp ok  iter  6 corr  3057 rms 0.0498   32.57 ms | p=(  250.09   133.03  -0.97) v=2.67 m/s [KF]
[lio] t=1317401242.358 | feat 4010/14490 | map  12503 | icp ok  iter  7 corr  3177 rms 0.0589   39.45 ms | p=(  249.82   132.87  -0.95) v=2.83 m/s
[lio] t=1317401242.461 | feat 4089/14521 | map  12503 | icp ok  iter  6 corr  3200 rms 0.0600   35.08 ms | p=(  249.60   132.81  -0.94) v=2.36 m/s
[lio] t=1317401242.565 | feat 4141/14727 | map  12503 | icp ok  iter  7 corr  3236 rms 0.0517   40.59 ms | p=(  249.40   132.68  -0.93) v=2.30 m/s
[lio] t=1317401242.669 | feat 4290/14913 | map  12503 | icp ok  iter  7 corr  3283 rms 0.0495   42.57 ms | p=(  249.16   132.57  -0.93) v=2.40 m/s [KF]
[lio] t=1317401242.773 | feat 4199/14934 | map  13015 | icp ok  iter  5 corr  3369 rms 0.0501   29.80 ms | p=(  248.96   132.45  -0.91) v=2.28 m/s
[lio] t=1317401242.877 | feat 4175/15090 | map  13015 | icp ok  iter  6 corr  3308 rms 0.0569   34.37 ms | p=(  248.74   132.33  -0.90) v=2.34 m/s
[lio] t=1317401242.980 | feat 4254/15093 | map  13015 | icp ok  iter  6 corr  3345 rms 0.0570   36.28 ms | p=(  248.54   132.18  -0.90) v=2.35 m/s
[lio] t=1317401243.084 | feat 4200/15326 | map  13015 | icp ok  iter  7 corr  3288 rms 0.0598   40.08 ms | p=(  248.34   132.06  -0.88) v=2.24 m/s
[lio] t=1317401243.188 | feat 4329/15406 | map  13015 | icp ok  iter  6 corr  3373 rms 0.0604   35.56 ms | p=(  248.15   131.92  -0.88) v=2.31 m/s [KF]
[lio] t=1317401243.292 | feat 4208/15672 | map  13504 | icp ok  iter  6 corr  3364 rms 0.0479   34.97 ms | p=(  247.95   131.78  -0.87) v=2.39 m/s
[lio] t=1317401243.395 | feat 4160/15767 | map  13504 | icp ok  iter  8 corr  3352 rms 0.0491   47.51 ms | p=(  247.73   131.59  -0.87) v=2.67 m/s
[lio] t=1317401243.499 | feat 4158/15944 | map  13504 | icp ok  iter  8 corr  3277 rms 0.0507   45.98 ms | p=(  247.51   131.38  -0.86) v=2.87 m/s
[lio] t=1317401243.603 | feat 4167/16063 | map  13504 | icp ok  iter  6 corr  3254 rms 0.0499   35.51 ms | p=(  247.29   131.21  -0.86) v=2.85 m/s [KF]
[lio] t=1317401243.707 | feat 4363/16232 | map  13862 | icp ok  iter  7 corr  3496 rms 0.0490   45.27 ms | p=(  247.09   130.98  -0.84) v=2.95 m/s
[lio] t=1317401243.810 | feat 4348/16294 | map  13862 | icp ok  iter  7 corr  3427 rms 0.0544   41.92 ms | p=(  246.87   130.74  -0.84) v=3.13 m/s
[lio] t=1317401243.914 | feat 4346/16354 | map  13862 | icp ok  iter  5 corr  3440 rms 0.0502   34.13 ms | p=(  246.64   130.49  -0.82) v=3.30 m/s
[lio] t=1317401244.018 | feat 4453/16547 | map  13862 | icp ok  iter  4 corr  3506 rms 0.0613   27.08 ms | p=(  246.44   130.22  -0.82) v=3.37 m/s [KF]
