[INFO] [1789098119.323686397] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-point ICP)
[INFO] [1789098119.323825512] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789098119.323834789] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789098119.323840992] [lidar_inertial_odometer]:   ring   : selection=all band=[16,47] -> 32/64 ch (dropped 16 above + 16 below)
[INFO] [1789098119.323848039] [lidar_inertial_odometer]:   input  : voxelized points (no normal estimation)
[INFO] [1789098124.844418102] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789098129.904541426] [lidar_inertial_odometer]: odometer initialized (t=1317400963.391)
[lio] initialized at t=1317400963.390639 | |a|=9.844 m/s^2
[lio] t=1317401203.578 | feat 2954/49157 | map  13906 | icp ok  iter 10 corr  2954 rms 0.2529   38.17 ms | p=(  455.77   159.12 -52.64) v=5.42 m/s [KF]
[lio] t=1317401203.682 | feat 2947/50345 | map  13898 | icp ok  iter 22 corr  2947 rms 0.1854   85.75 ms | p=(  456.13   158.54 -52.66) v=6.08 m/s
[lio] t=1317401203.786 | feat 2976/50465 | map  13898 | icp ok  iter 16 corr  2975 rms 0.2178   55.02 ms | p=(  456.39   158.13 -52.67) v=5.18 m/s [KF]
[lio] t=1317401203.890 | feat 3020/51242 | map  13745 | icp ok  iter 12 corr  3020 rms 0.1886   39.77 ms | p=(  456.69   157.65 -52.69) v=5.32 m/s
[lio] t=1317401203.994 | feat 3011/52625 | map  13745 | icp ok  iter 12 corr  3011 rms 0.2036   40.87 ms | p=(  457.02   157.13 -52.71) v=5.67 m/s [KF]
[lio] t=1317401204.098 | feat 3051/53890 | map  13534 | icp ok  iter 12 corr  3051 rms 0.1744   44.28 ms | p=(  457.28   156.72 -52.73) v=5.09 m/s
[lio] t=1317401204.202 | feat 3054/54874 | map  13534 | icp ok  iter 19 corr  3054 rms 0.2014   68.39 ms | p=(  457.64   156.17 -52.75) v=5.81 m/s [KF]
[lio] t=1317401204.306 | feat 3000/55740 | map  13305 | icp ok  iter 11 corr  3000 rms 0.1880   42.06 ms | p=(  457.90   155.75 -52.77) v=5.14 m/s
[lio] t=1317401204.410 | feat 3014/56335 | map  13305 | icp ok  iter 22 corr  3013 rms 0.2351   76.79 ms | p=(  458.24   155.22 -52.79) v=5.73 m/s [KF]
[lio] t=1317401204.514 | feat 3016/56928 | map  13037 | icp ok  iter 16 corr  3016 rms 0.1816   52.16 ms | p=(  458.50   154.80 -52.81) v=5.13 m/s
[lio] t=1317401204.618 | feat 2988/57026 | map  13037 | icp ok  iter 32 corr  2988 rms 0.2274   91.37 ms | p=(  458.81   154.32 -52.83) v=5.35 m/s [KF]
[lio] t=1317401204.722 | feat 2975/57122 | map  12919 | icp ok  iter 18 corr  2975 rms 0.1958   49.92 ms | p=(  459.09   153.88 -52.85) v=5.20 m/s
[lio] t=1317401204.826 | feat 2963/57441 | map  12919 | icp ok  iter  7 corr  2963 rms 0.2665   20.43 ms | p=(  459.38   153.42 -52.87) v=5.25 m/s [KF]
[lio] t=1317401204.930 | feat 3086/57712 | map  12873 | icp ok  iter 11 corr  3085 rms 0.2432   32.54 ms | p=(  459.66   152.96 -52.89) v=5.19 m/s
[lio] t=1317401205.034 | feat 3093/57822 | map  12873 | icp ok  iter 12 corr  3093 rms 0.2314   41.31 ms | p=(  459.98   152.47 -52.91) v=5.48 m/s [KF]
[lio] t=1317401205.138 | feat 3042/57591 | map  12698 | icp ok  iter 12 corr  3042 rms 0.2006   42.91 ms | p=(  460.25   152.05 -52.93) v=5.08 m/s
[lio] t=1317401205.242 | feat 3041/57018 | map  12698 | icp ok  iter  9 corr  3041 rms 0.2384   33.78 ms | p=(  460.55   151.56 -52.95) v=5.33 m/s [KF]
[lio] t=1317401205.346 | feat 3060/55848 | map  12442 | icp ok  iter  9 corr  3060 rms 0.1797   29.36 ms | p=(  460.84   151.11 -52.96) v=5.24 m/s
[lio] t=1317401205.450 | feat 3102/54811 | map  12442 | icp ok  iter 15 corr  3101 rms 0.2283   47.77 ms | p=(  461.11   150.67 -52.98) v=5.10 m/s [KF]
[lio] t=1317401205.554 | feat 3065/53942 | map  12147 | icp ok  iter 20 corr  3065 rms 0.1690   54.36 ms | p=(  461.39   150.24 -53.00) v=5.02 m/s
[lio] t=1317401205.658 | feat 3026/53084 | map  12147 | icp ok  iter 13 corr  3026 rms 0.1991   43.95 ms | p=(  461.69   149.76 -53.03) v=5.32 m/s [KF]
[lio] t=1317401205.762 | feat 2956/52029 | map  11896 | icp ok  iter 14 corr  2956 rms 0.1640   46.17 ms | p=(  461.96   149.34 -53.04) v=4.97 m/s
[lio] t=1317401205.866 | feat 2928/51411 | map  11896 | icp ok  iter 40 corr  2928 rms 0.2231  111.93 ms | p=(  462.26   148.87 -53.06) v=5.27 m/s [KF]
[lio] t=1317401205.970 | feat 2854/50290 | map  11671 | icp ok  iter  8 corr  2854 rms 0.2085   26.77 ms | p=(  462.54   148.42 -53.08) v=5.13 m/s
[lio] t=1317401206.074 | feat 2757/49375 | map  11671 | icp ok  iter 22 corr  2757 rms 0.2826   57.79 ms | p=(  462.81   148.00 -53.11) v=4.93 m/s [KF]
[lio] t=1317401206.178 | feat 2679/48933 | map  11449 | icp ok  iter 14 corr  2679 rms 0.2013   37.98 ms | p=(  463.07   147.60 -53.13) v=4.79 m/s
[lio] t=1317401206.282 | feat 2615/49068 | map  11449 | icp ok  iter 19 corr  2615 rms 0.3259   57.66 ms | p=(  463.41   147.07 -53.16) v=5.57 m/s [KF]
[lio] t=1317401206.386 | feat 2487/48889 | map  11281 | icp ok  iter 24 corr  2487 rms 0.2269   66.19 ms | p=(  463.79   146.50 -53.18) v=6.20 m/s
[lio] t=1317401206.491 | feat 2479/47944 | map  11281 | icp ok  iter 14 corr  2469 rms 0.2827   40.61 ms | p=(  464.07   146.06 -53.21) v=5.47 m/s [KF]
[lio] t=1317401206.595 | feat 2397/47393 | map  11139 | icp ok  iter 16 corr  2397 rms 0.1940   43.43 ms | p=(  464.34   145.66 -53.22) v=4.98 m/s
[lio] t=1317401206.699 | feat 2400/47334 | map  11139 | icp ok  iter 15 corr  2399 rms 0.2272   46.15 ms | p=(  464.52   145.37 -53.23) v=4.00 m/s
[lio] t=1317401206.803 | feat 2335/47556 | map  11139 | icp ok  iter 20 corr  2332 rms 0.2740   52.64 ms | p=(  464.79   144.94 -53.24) v=4.58 m/s [KF]
[lio] t=1317401206.907 | feat 2359/48164 | map  11040 | icp ok  iter 21 corr  2359 rms 0.1885   48.27 ms | p=(  465.04   144.57 -53.25) v=4.41 m/s
[lio] t=1317401207.011 | feat 2353/47698 | map  11040 | icp ok  iter 21 corr  2353 rms 0.2144   58.62 ms | p=(  465.36   144.06 -53.27) v=5.31 m/s [KF]
[lio] t=1317401207.115 | feat 2422/46658 | map  10877 | icp ok  iter 13 corr  2422 rms 0.2813   37.96 ms | p=(  465.60   143.69 -53.28) v=4.64 m/s
[lio] t=1317401207.219 | feat 2409/45917 | map  10877 | icp ok  iter 36 corr  2403 rms 0.4236  106.19 ms | p=(  466.02   143.05 -53.31) v=6.37 m/s [KF]
[lio] t=1317401207.323 | feat 2418/44850 | map  10718 | icp ok  iter 25 corr  2418 rms 0.2580   71.89 ms | p=(  466.28   142.65 -53.32) v=5.28 m/s
[lio] t=1317401207.427 | feat 2449/44689 | map  10718 | icp ok  iter 21 corr  2449 rms 0.3883   60.27 ms | p=(  466.52   142.28 -53.34) v=4.73 m/s
[lio] t=1317401207.531 | feat 2468/45226 | map  10718 | icp ok  iter 44 corr  2464 rms 0.4941  105.43 ms | p=(  466.84   141.78 -53.36) v=5.35 m/s [KF]
[lio] t=1317401207.635 | feat 2546/46002 | map  10765 | icp ok  iter 15 corr  2546 rms 0.1957   45.55 ms | p=(  467.08   141.40 -53.37) v=4.80 m/s
[lio] t=1317401207.739 | feat 2578/46669 | map  10765 | icp ok  iter 43 corr  2578 rms 0.2469  111.16 ms | p=(  467.39   140.92 -53.38) v=5.25 m/s [KF]
[lio] t=1317401207.843 | feat 2611/47599 | map  10750 | icp ok  iter  7 corr  2611 rms 0.2014   19.70 ms | p=(  467.68   140.47 -53.40) v=5.25 m/s
[lio] t=1317401207.947 | feat 2690/48974 | map  10750 | icp ok  iter  7 corr  2690 rms 0.2579   20.92 ms | p=(  467.98   140.01 -53.42) v=5.27 m/s [KF]
[lio] t=1317401208.051 | feat 2753/50880 | map  10676 | icp ok  iter 22 corr  2753 rms 0.1856   70.74 ms | p=(  468.18   139.69 -53.43) v=4.35 m/s
[lio] t=1317401208.155 | feat 2784/50408 | map  10676 | icp ok  iter 14 corr  2784 rms 0.2368   40.28 ms | p=(  468.44   139.28 -53.44) v=4.57 m/s
[lio] t=1317401208.259 | feat 2829/50285 | map  10676 | icp ok  iter 20 corr  2827 rms 0.2741   62.67 ms | p=(  468.72   138.84 -53.45) v=4.86 m/s [KF]
[lio] t=1317401208.363 | feat 2854/50666 | map  10670 | icp ok  iter 10 corr  2854 rms 0.1940   29.75 ms | p=(  468.98   138.43 -53.46) v=4.84 m/s
[lio] t=1317401208.467 | feat 2925/51548 | map  10670 | icp ok  iter 21 corr  2925 rms 0.2516   67.92 ms | p=(  469.30   137.94 -53.48) v=5.36 m/s [KF]
[lio] t=1317401208.571 | feat 2985/51633 | map  10650 | icp ok  iter 15 corr  2985 rms 0.2040   53.59 ms | p=(  469.54   137.56 -53.50) v=4.79 m/s
[lio] t=1317401208.675 | feat 3022/51457 | map  10650 | icp ok  iter 33 corr  3020 rms 0.2888  117.00 ms | p=(  469.91   136.98 -53.52) v=5.89 m/s [KF]
[lio] t=1317401208.779 | feat 3100/51046 | map  10705 | icp ok  iter 17 corr  3100 rms 0.1905   69.79 ms | p=(  470.14   136.63 -53.54) v=4.81 m/s
[lio] t=1317401208.883 | feat 3203/51228 | map  10705 | icp ok  iter 26 corr  3201 rms 0.2399   85.89 ms | p=(  470.43   136.16 -53.56) v=5.12 m/s
[lio] t=1317401208.987 | feat 3314/52015 | map  10705 | icp ok  iter 18 corr  3313 rms 0.3107   64.98 ms | p=(  470.75   135.66 -53.58) v=5.53 m/s [KF]
[lio] t=1317401209.091 | feat 3386/52821 | map  10905 | icp ok  iter 16 corr  3386 rms 0.2107   63.36 ms | p=(  471.00   135.25 -53.60) v=4.95 m/s
[lio] t=1317401209.195 | feat 3505/53653 | map  10905 | icp ok  iter 12 corr  3496 rms 0.2654   42.36 ms | p=(  471.28   134.83 -53.62) v=4.92 m/s
[lio] t=1317401209.299 | feat 3578/54926 | map  10905 | icp ok  iter 21 corr  3561 rms 0.3538   80.93 ms | p=(  471.63   134.27 -53.65) v=5.82 m/s [KF]
[lio] t=1317401209.403 | feat 3667/56337 | map  11166 | icp ok  iter 27 corr  3667 rms 0.2079  122.28 ms | p=(  471.86   133.90 -53.68) v=4.89 m/s
[lio] t=1317401209.507 | feat 3780/57966 | map  11166 | icp ok  iter 34 corr  3780 rms 0.2800  153.58 ms | p=(  472.24   133.38 -53.72) v=5.68 m/s [KF]
[lio] t=1317401209.611 | feat 3882/59770 | map  11360 | icp ok  iter 15 corr  3870 rms 0.2160   70.58 ms | p=(  472.50   132.99 -53.75) v=5.00 m/s
[lio] t=1317401209.715 | feat 3952/60289 | map  11360 | icp ok  iter 40 corr  3934 rms 0.2922  179.86 ms | p=(  472.74   132.61 -53.77) v=4.59 m/s
[lio] t=1317401209.819 | feat 4039/60721 | map  11360 | icp ok  iter 50 corr  4024 rms 0.4001  240.59 ms | p=(  472.99   132.08 -53.78) v=5.25 m/s [KF]
[lio] t=1317401209.923 | feat 4120/61234 | map  11686 | icp ok  iter 26 corr  4120 rms 0.2129  114.07 ms | p=(  473.25   131.67 -53.81) v=4.89 m/s
[lio] t=1317401210.028 | feat 4108/61540 | map  11686 | icp ok  iter 12 corr  4108 rms 0.2850   50.01 ms | p=(  473.54   131.23 -53.84) v=5.01 m/s [KF]
[lio] t=1317401210.132 | feat 4226/61827 | map  11921 | icp ok  iter 19 corr  4226 rms 0.2242   90.45 ms | p=(  473.79   130.84 -53.86) v=4.64 m/s
[lio] t=1317401210.236 | feat 4292/62253 | map  11921 | icp ok  iter 29 corr  4285 rms 0.3796  139.16 ms | p=(  473.99   130.36 -53.86) v=4.79 m/s
[lio] t=1317401210.340 | feat 4396/62607 | map  11921 | icp ok  iter 34 corr  4357 rms 0.5014  158.21 ms | p=(  474.22   130.03 -53.88) v=4.19 m/s [KF]
[lio] t=1317401210.444 | feat 4480/62870 | map  12356 | icp ok  iter 38 corr  4480 rms 0.2656  175.06 ms | p=(  474.39   129.60 -53.89) v=4.26 m/s
[lio] t=1317401210.548 | feat 4537/62997 | map  12356 | icp ok  iter 28 corr  4533 rms 0.4200  134.46 ms | p=(  474.68   129.25 -53.92) v=4.26 m/s
[lio] t=1317401210.653 | feat 4529/63093 | map  12356 | icp ok  iter 18 corr  4474 rms 0.4559   92.88 ms | p=(  474.86   128.84 -53.93) v=4.19 m/s [KF]
[lio] t=1317401210.757 | feat 4608/63050 | map  12866 | icp ok  iter 25 corr  4608 rms 0.1995  125.13 ms | p=(  474.96   128.44 -53.92) v=3.94 m/s
[lio] t=1317401210.861 | feat 4671/63159 | map  12866 | icp ok  iter  6 corr  4671 rms 0.2488   37.82 ms | p=(  475.15   128.05 -53.92) v=4.01 m/s
[lio] t=1317401210.965 | feat 4714/63261 | map  12866 | icp ok  iter 48 corr  4701 rms 0.3019  214.72 ms | p=(  475.30   127.61 -53.91) v=4.17 m/s [KF]
[lio] t=1317401211.069 | feat 4679/63467 | map  13272 | icp ok  iter 50 corr  4679 rms 0.1786  264.72 ms | p=(  475.30   127.29 -53.88) v=3.34 m/s
[lio] t=1317401211.173 | feat 4718/63680 | map  13272 | icp ok  iter 13 corr  4718 rms 0.2112   83.29 ms | p=(  475.48   126.95 -53.88) v=3.40 m/s
[lio] t=1317401211.277 | feat 4751/63843 | map  13272 | icp ok  iter 37 corr  4751 rms 0.2338  197.34 ms | p=(  475.69   126.55 -53.90) v=3.85 m/s [KF]
[lio] t=1317401211.381 | feat 4782/63897 | map  13433 | icp ok  iter 50 corr  4782 rms 0.1806  275.22 ms | p=(  475.74   126.22 -53.88) v=3.34 m/s
[lio] t=1317401211.485 | feat 4818/64005 | map  13433 | icp ok  iter 15 corr  4818 rms 0.1829   77.77 ms | p=(  475.86   125.87 -53.88) v=3.43 m/s
[lio] t=1317401211.590 | feat 4841/64132 | map  13433 | icp ok  iter 13 corr  4841 rms 0.1874   69.33 ms | p=(  476.00   125.55 -53.89) v=3.39 m/s [KF]
[lio] t=1317401211.694 | feat 4894/64218 | map  13452 | icp ok  iter 28 corr  4894 rms 0.1652  168.15 ms | p=(  476.00   125.26 -53.87) v=2.89 m/s
[lio] t=1317401211.798 | feat 4891/64225 | map  13452 | icp ok  iter 23 corr  4891 rms 0.1872  132.19 ms | p=(  476.10   124.89 -53.86) v=3.35 m/s
[lio] t=1317401211.902 | feat 4941/64336 | map  13452 | icp ok  iter 24 corr  4941 rms 0.2207  113.75 ms | p=(  476.18   124.57 -53.86) v=3.20 m/s
[lio] t=1317401212.006 | feat 4997/64409 | map  13452 | icp ok  iter 24 corr  4997 rms 0.2435  126.95 ms | p=(  476.22   124.25 -53.84) v=3.12 m/s [KF]
[lio] t=1317401212.110 | feat 5093/64504 | map  13533 | icp ok  iter  6 corr  5093 rms 0.1834   31.30 ms | p=(  476.28   123.93 -53.83) v=3.05 m/s
[lio] t=1317401212.214 | feat 5157/64604 | map  13533 | icp ok  iter  6 corr  5156 rms 0.2816   34.47 ms | p=(  476.35   123.63 -53.83) v=2.97 m/s
[lio] t=1317401212.319 | feat 5100/64667 | map  13533 | icp ok  iter 24 corr  5074 rms 0.3908  144.78 ms | p=(  476.39   123.46 -53.83) v=2.12 m/s
[lio] t=1317401212.423 | feat 5144/64659 | map  13533 | icp ok  iter 35 corr  5036 rms 0.4561  183.71 ms | p=(  476.53   123.27 -53.84) v=2.14 m/s [KF]
[lio] t=1317401212.527 | feat 5158/64241 | map  13987 | icp ok  iter 42 corr  5157 rms 0.2738  220.42 ms | p=(  476.64   122.99 -53.85) v=2.59 m/s
[lio] t=1317401212.631 | feat 5172/64217 | map  13987 | icp ok  iter 50 corr  5102 rms 0.3749  295.31 ms | p=(  476.60   122.79 -53.84) v=2.11 m/s
[lio] t=1317401212.735 | feat 5164/64271 | map  13987 | icp ok  iter 14 corr  5040 rms 0.4321   72.57 ms | p=(  476.65   122.56 -53.85) v=2.23 m/s
[lio] t=1317401212.840 | feat 5151/64348 | map  13987 | icp ok  iter 40 corr  4998 rms 0.4752  188.29 ms | p=(  476.72   122.29 -53.85) v=2.49 m/s [KF]
[lio] t=1317401212.944 | feat 5115/64342 | map  14489 | icp ok  iter 50 corr  5115 rms 0.2078  295.87 ms | p=(  476.62   122.11 -53.82) v=2.02 m/s
[lio] t=1317401213.048 | feat 5140/64177 | map  14489 | icp ok  iter 42 corr  5140 rms 0.2786  264.50 ms | p=(  476.56   121.58 -53.77) v=3.91 m/s
[lio] t=1317401213.152 | feat 5228/64131 | map  14489 | icp ok  iter 50 corr  5203 rms 0.2782  281.26 ms | p=(  476.42   121.26 -53.71) v=3.57 m/s [KF]
[lio] t=1317401213.256 | feat 5268/64097 | map  14702 | icp ok  iter 48 corr  5268 rms 0.1800  243.69 ms | p=(  476.36   120.81 -53.66) v=4.01 m/s
[lio] t=1317401213.361 | feat 5214/63946 | map  14702 | icp ok  iter 40 corr  5214 rms 0.1846  221.92 ms | p=(  476.21   120.49 -53.61) v=3.66 m/s
[lio] t=1317401213.465 | feat 5237/63831 | map  14702 | icp ok  iter 26 corr  5237 rms 0.1849  128.13 ms | p=(  476.09   120.11 -53.55) v=3.77 m/s [KF]
[lio] t=1317401213.569 | feat 5192/63806 | map  14716 | icp ok  iter 42 corr  5192 rms 0.1717  229.63 ms | p=(  475.86   119.71 -53.48) v=4.15 m/s
[lio] t=1317401213.673 | feat 5247/63727 | map  14716 | icp ok  iter  9 corr  5247 rms 0.1807   58.00 ms | p=(  475.68   119.33 -53.41) v=4.12 m/s
[lio] t=1317401213.777 | feat 5159/63656 | map  14716 | icp ok  iter 30 corr  5159 rms 0.1918  140.54 ms | p=(  475.50   118.96 -53.36) v=4.04 m/s [KF]
[lio] t=1317401213.881 | feat 5066/63601 | map  14668 | icp ok  iter 32 corr  5066 rms 0.1825  157.67 ms | p=(  475.28   118.57 -53.31) v=4.25 m/s
[lio] t=1317401213.985 | feat 4912/63492 | map  14668 | icp ok  iter 35 corr  4912 rms 0.2098  167.70 ms | p=(  475.02   118.21 -53.24) v=4.25 m/s
[lio] t=1317401214.089 | feat 4811/63489 | map  14668 | icp ok  iter 42 corr  4811 rms 0.2636  184.48 ms | p=(  474.76   117.82 -53.17) v=4.44 m/s [KF]
[lio] t=1317401214.193 | feat 4775/63391 | map  14746 | icp ok  iter 46 corr  4775 rms 0.2077  243.97 ms | p=(  474.36   117.44 -53.07) v=5.01 m/s
[lio] t=1317401214.297 | feat 4738/63216 | map  14746 | icp ok  iter 20 corr  4732 rms 0.3129   90.87 ms | p=(  474.01   117.06 -53.00) v=5.02 m/s [KF]
[lio] t=1317401214.401 | feat 4663/63297 | map  14835 | icp ok  iter 37 corr  4663 rms 0.1973  181.89 ms | p=(  473.60   116.64 -52.91) v=5.47 m/s
[lio] t=1317401214.504 | feat 4678/63097 | map  14835 | icp ok  iter 33 corr  4678 rms 0.1896  146.46 ms | p=(  473.22   116.27 -52.81) v=5.28 m/s [KF]
[lio] t=1317401214.608 | feat 4577/62963 | map  14779 | icp ok  iter  9 corr  4577 rms 0.1705   50.28 ms | p=(  472.80   115.89 -52.70) v=5.45 m/s
[lio] t=1317401214.712 | feat 4549/62812 | map  14779 | icp ok  iter 19 corr  4549 rms 0.2021   98.56 ms | p=(  472.33   115.54 -52.59) v=5.65 m/s [KF]
[lio] t=1317401214.816 | feat 4551/62788 | map  14852 | icp ok  iter 35 corr  4550 rms 0.2146  165.56 ms | p=(  471.83   115.13 -52.48) v=6.03 m/s
[lio] t=1317401214.920 | feat 4516/62773 | map  14852 | icp ok  iter 16 corr  4512 rms 0.2683   74.22 ms | p=(  471.36   114.76 -52.37) v=5.91 m/s [KF]
[lio] t=1317401215.023 | feat 4448/62729 | map  14962 | icp ok  iter 18 corr  4445 rms 0.1840   81.14 ms | p=(  470.85   114.40 -52.26) v=6.07 m/s
[lio] t=1317401215.127 | feat 4481/62867 | map  14962 | icp ok  iter 23 corr  4475 rms 0.2358  125.83 ms | p=(  470.25   114.02 -52.12) v=6.63 m/s [KF]
[lio] t=1317401215.231 | feat 4455/62790 | map  15063 | icp ok  iter  5 corr  4455 rms 0.1933   27.53 ms | p=(  469.68   113.64 -51.99) v=6.64 m/s
[lio] t=1317401215.334 | feat 4409/62713 | map  15063 | icp ok  iter 50 corr  4409 rms 0.2352  239.33 ms | p=(  469.02   113.26 -51.85) v=7.13 m/s [KF]
[lio] t=1317401215.438 | feat 4288/62662 | map  15196 | icp ok  iter 12 corr  4288 rms 0.1898   61.07 ms | p=(  468.39   112.87 -51.71) v=7.24 m/s
[lio] t=1317401215.542 | feat 4227/62664 | map  15196 | icp ok  iter 11 corr  4227 rms 0.2541   47.60 ms | p=(  467.75   112.47 -51.58) v=7.29 m/s [KF]
[lio] t=1317401215.645 | feat 4167/62518 | map  15272 | icp ok  iter 22 corr  4167 rms 0.1939   91.38 ms | p=(  467.08   112.06 -51.43) v=7.53 m/s
[lio] t=1317401215.749 | feat 4116/62366 | map  15272 | icp ok  iter 16 corr  4116 rms 0.2447   62.76 ms | p=(  466.42   111.67 -51.29) v=7.51 m/s [KF]
[lio] t=1317401215.853 | feat 4064/62156 | map  15274 | icp ok  iter  4 corr  4064 rms 0.1819   20.04 ms | p=(  465.75   111.26 -51.15) v=7.62 m/s
[lio] t=1317401215.957 | feat 4005/61932 | map  15274 | icp ok  iter 15 corr  4005 rms 0.2024   57.24 ms | p=(  465.08   110.85 -51.00) v=7.66 m/s [KF]
[lio] t=1317401216.060 | feat 3970/61552 | map  15174 | icp ok  iter 10 corr  3970 rms 0.1734   44.92 ms | p=(  464.40   110.42 -50.86) v=7.80 m/s
[lio] t=1317401216.164 | feat 3927/61351 | map  15174 | icp ok  iter  5 corr  3927 rms 0.2073   22.87 ms | p=(  463.72   110.01 -50.72) v=7.79 m/s [KF]
[lio] t=1317401216.268 | feat 3888/60934 | map  15143 | icp ok  iter 12 corr  3888 rms 0.2002   45.85 ms | p=(  463.03   109.58 -50.57) v=7.86 m/s
[lio] t=1317401216.372 | feat 3847/60568 | map  15143 | icp ok  iter  6 corr  3847 rms 0.2499   29.77 ms | p=(  462.34   109.16 -50.43) v=7.82 m/s [KF]
[lio] t=1317401216.475 | feat 3812/60189 | map  15105 | icp ok  iter 10 corr  3812 rms 0.2340   38.55 ms | p=(  461.67   108.74 -50.28) v=7.74 m/s
[lio] t=1317401216.579 | feat 3763/59799 | map  15105 | icp ok  iter 16 corr  3747 rms 0.3945   65.22 ms | p=(  461.02   108.33 -50.14) v=7.56 m/s [KF]
[lio] t=1317401216.683 | feat 3722/59699 | map  15234 | icp ok  iter 15 corr  3722 rms 0.2191   58.80 ms | p=(  460.31   107.91 -50.00) v=7.76 m/s
[lio] t=1317401216.787 | feat 3745/59501 | map  15234 | icp ok  iter 15 corr  3743 rms 0.2737   59.83 ms | p=(  459.64   107.47 -49.85) v=7.76 m/s [KF]
[lio] t=1317401216.891 | feat 3822/59433 | map  15216 | icp ok  iter 12 corr  3822 rms 0.2336   47.03 ms | p=(  458.93   107.05 -49.70) v=7.87 m/s
[lio] t=1317401216.995 | feat 3949/59528 | map  15216 | icp ok  iter 28 corr  3949 rms 0.3384  109.80 ms | p=(  458.23   106.62 -49.53) v=7.89 m/s [KF]
[lio] t=1317401217.099 | feat 3886/59694 | map  15326 | icp ok  iter 15 corr  3886 rms 0.1797   61.44 ms | p=(  457.56   106.22 -49.40) v=7.59 m/s
[lio] t=1317401217.203 | feat 3823/59925 | map  15326 | icp ok  iter 27 corr  3823 rms 0.2361  102.47 ms | p=(  456.87   105.77 -49.24) v=7.76 m/s [KF]
[lio] t=1317401217.306 | feat 3814/60189 | map  15456 | icp ok  iter 13 corr  3814 rms 0.2362   54.38 ms | p=(  456.15   105.34 -49.10) v=7.87 m/s
[lio] t=1317401217.410 | feat 3773/60448 | map  15456 | icp ok  iter 34 corr  3773 rms 0.3460  122.95 ms | p=(  455.51   104.95 -48.97) v=7.43 m/s [KF]
[lio] t=1317401217.514 | feat 3765/60585 | map  15687 | icp ok  iter  8 corr  3765 rms 0.2447   36.39 ms | p=(  454.83   104.53 -48.84) v=7.49 m/s
[lio] t=1317401217.618 | feat 3786/60773 | map  15687 | icp ok  iter 14 corr  3763 rms 0.4041   55.39 ms | p=(  454.17   104.14 -48.71) v=7.36 m/s [KF]
[lio] t=1317401217.722 | feat 3775/60818 | map  15950 | icp ok  iter 23 corr  3773 rms 0.2214   86.55 ms | p=(  453.47   103.71 -48.57) v=7.68 m/s
[lio] t=1317401217.826 | feat 3688/61006 | map  15950 | icp ok  iter  9 corr  3684 rms 0.2746   33.60 ms | p=(  452.82   103.30 -48.45) v=7.39 m/s [KF]
[lio] t=1317401217.930 | feat 3646/61096 | map  16072 | icp ok  iter 21 corr  3646 rms 0.2626   73.79 ms | p=(  452.14   102.88 -48.32) v=7.48 m/s
[lio] t=1317401218.034 | feat 3633/61034 | map  16072 | icp ok  iter  9 corr  3602 rms 0.4865   30.56 ms | p=(  451.50   102.49 -48.20) v=7.21 m/s [KF]
[lio] t=1317401218.138 | feat 3643/60938 | map  16003 | icp ok  iter 15 corr  3643 rms 0.2328   59.02 ms | p=(  450.80   102.06 -48.06) v=7.56 m/s
[lio] t=1317401218.242 | feat 3716/61108 | map  16003 | icp ok  iter 10 corr  3716 rms 0.2919   35.96 ms | p=(  450.13   101.65 -47.93) v=7.52 m/s [KF]
[lio] t=1317401218.346 | feat 3753/60941 | map  15971 | icp ok  iter 16 corr  3751 rms 0.1913   59.13 ms | p=(  449.45   101.22 -47.78) v=7.58 m/s
[lio] t=1317401218.450 | feat 3741/60924 | map  15971 | icp ok  iter 16 corr  3741 rms 0.2453   57.49 ms | p=(  448.76   100.81 -47.64) v=7.58 m/s [KF]
[lio] t=1317401218.554 | feat 3717/61122 | map  16220 | icp ok  iter 15 corr  3717 rms 0.1800   57.02 ms | p=(  448.07   100.38 -47.50) v=7.64 m/s
[lio] t=1317401218.658 | feat 3789/61237 | map  16220 | icp ok  iter 12 corr  3760 rms 0.2543   41.97 ms | p=(  447.40    99.97 -47.37) v=7.51 m/s [KF]
[lio] t=1317401218.762 | feat 3772/61017 | map  16236 | icp ok  iter 15 corr  3762 rms 0.2510   59.06 ms | p=(  446.72    99.56 -47.22) v=7.48 m/s
[lio] t=1317401218.866 | feat 3689/60731 | map  16236 | icp ok  iter 14 corr  3674 rms 0.3845   51.48 ms | p=(  446.06    99.15 -47.09) v=7.35 m/s [KF]
[lio] t=1317401218.970 | feat 3644/60453 | map  16281 | icp ok  iter  8 corr  3644 rms 0.2532   34.12 ms | p=(  445.39    98.73 -46.97) v=7.33 m/s
[lio] t=1317401219.074 | feat 3642/60219 | map  16281 | icp ok  iter 16 corr  3640 rms 0.4267   59.43 ms | p=(  444.73    98.33 -46.83) v=7.25 m/s [KF]
[lio] t=1317401219.178 | feat 3687/60171 | map  16107 | icp ok  iter 11 corr  3687 rms 0.1942   48.11 ms | p=(  444.04    97.92 -46.68) v=7.42 m/s
