[INFO] [1789104081.553537444] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-plane ICP)
[INFO] [1789104081.553613840] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104081.553622125] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104081.553628363] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104081.553635722] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789104087.081139235] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104095.514447028] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401210.236 | feat 2873/9444 | map   8949 | icp ok  iter  5 corr  2188 rms 0.0577   16.07 ms | p=(  445.25   182.91  -2.17) v=4.63 m/s
[lio] t=1317401210.340 | feat 3084/9624 | map   8949 | icp ok  iter  4 corr  2272 rms 0.0541   12.93 ms | p=(  445.30   182.43  -2.14) v=4.51 m/s [KF]
[lio] t=1317401210.444 | feat 3145/9839 | map   9279 | icp ok  iter  3 corr  2465 rms 0.0542   11.39 ms | p=(  445.35   181.97  -2.12) v=4.36 m/s
[lio] t=1317401210.548 | feat 3124/10020 | map   9279 | icp ok  iter  4 corr  2355 rms 0.0561   13.71 ms | p=(  445.38   181.51  -2.10) v=4.30 m/s
[lio] t=1317401210.653 | feat 3139/10169 | map   9279 | icp ok  iter  4 corr  2355 rms 0.0502   12.56 ms | p=(  445.39   181.05  -2.07) v=4.25 m/s [KF]
[lio] t=1317401210.757 | feat 3140/10128 | map   9645 | icp ok  iter 12 corr  2436 rms 0.0412   39.67 ms | p=(  445.40   180.62  -2.04) v=4.11 m/s
[lio] t=1317401210.861 | feat 3109/10108 | map   9645 | icp ok  iter  4 corr  2405 rms 0.0506   14.76 ms | p=(  445.40   180.19  -2.01) v=3.99 m/s
[lio] t=1317401210.965 | feat 3208/10218 | map   9645 | icp ok  iter  5 corr  2345 rms 0.0423   14.98 ms | p=(  445.40   179.76  -1.97) v=3.90 m/s [KF]
[lio] t=1317401211.069 | feat 3134/10096 | map  10044 | icp ok  iter  4 corr  2386 rms 0.0441   12.72 ms | p=(  445.38   179.36  -1.94) v=3.72 m/s
[lio] t=1317401211.173 | feat 3238/10286 | map  10044 | icp ok  iter  5 corr  2440 rms 0.0440   15.60 ms | p=(  445.37   178.99  -1.91) v=3.50 m/s
[lio] t=1317401211.277 | feat 3281/10188 | map  10044 | icp ok  iter  5 corr  2468 rms 0.0426   17.87 ms | p=(  445.35   178.64  -1.89) v=3.22 m/s [KF]
[lio] t=1317401211.381 | feat 3323/10166 | map  10340 | icp ok  iter  5 corr  2545 rms 0.0401   17.55 ms | p=(  445.32   178.29  -1.86) v=3.23 m/s
[lio] t=1317401211.485 | feat 3242/10209 | map  10340 | icp ok  iter  6 corr  2468 rms 0.0431   20.65 ms | p=(  445.29   177.96  -1.84) v=3.12 m/s
[lio] t=1317401211.590 | feat 3352/10258 | map  10340 | icp ok  iter  4 corr  2549 rms 0.0348   16.05 ms | p=(  445.25   177.63  -1.83) v=3.13 m/s [KF]
[lio] t=1317401211.694 | feat 3376/10314 | map  10456 | icp ok  iter  4 corr  2594 rms 0.0408   14.38 ms | p=(  445.20   177.30  -1.81) v=3.11 m/s
[lio] t=1317401211.798 | feat 3365/10255 | map  10456 | icp ok  iter  4 corr  2557 rms 0.0389   14.84 ms | p=(  445.13   176.98  -1.79) v=3.07 m/s
[lio] t=1317401211.902 | feat 3440/10248 | map  10456 | icp ok  iter  4 corr  2536 rms 0.0517   13.95 ms | p=(  445.07   176.66  -1.77) v=3.04 m/s
[lio] t=1317401212.006 | feat 3456/10275 | map  10456 | icp ok  iter  4 corr  2576 rms 0.0499   14.49 ms | p=(  445.00   176.36  -1.75) v=2.96 m/s [KF]
[lio] t=1317401212.110 | feat 3347/10359 | map  10665 | icp ok  iter  5 corr  2539 rms 0.0490   16.48 ms | p=(  444.92   176.03  -1.72) v=3.07 m/s
[lio] t=1317401212.214 | feat 3503/10440 | map  10665 | icp ok  iter  4 corr  2673 rms 0.0530   15.94 ms | p=(  444.83   175.73  -1.70) v=2.93 m/s
[lio] t=1317401212.319 | feat 3430/10511 | map  10665 | icp ok  iter  4 corr  2606 rms 0.0538   14.33 ms | p=(  444.75   175.44  -1.69) v=2.89 m/s
[lio] t=1317401212.423 | feat 3464/10630 | map  10665 | icp ok  iter  4 corr  2557 rms 0.0557   14.95 ms | p=(  444.64   175.13  -1.67) v=2.95 m/s [KF]
[lio] t=1317401212.527 | feat 3414/10691 | map  10915 | icp ok  iter  4 corr  2625 rms 0.0399   14.32 ms | p=(  444.50   174.85  -1.67) v=2.98 m/s
[lio] t=1317401212.631 | feat 3520/10850 | map  10915 | icp ok  iter  4 corr  2717 rms 0.0461   16.53 ms | p=(  444.37   174.55  -1.65) v=3.06 m/s
[lio] t=1317401212.735 | feat 3545/10891 | map  10915 | icp ok  iter  4 corr  2719 rms 0.0509   14.98 ms | p=(  444.23   174.26  -1.65) v=3.08 m/s
[lio] t=1317401212.840 | feat 3593/10975 | map  10915 | icp ok  iter  4 corr  2776 rms 0.0610   17.36 ms | p=(  444.07   173.97  -1.63) v=3.20 m/s [KF]
[lio] t=1317401212.944 | feat 3559/10873 | map  11108 | icp ok  iter  4 corr  2776 rms 0.0484   14.71 ms | p=(  443.89   173.67  -1.62) v=3.29 m/s
[lio] t=1317401213.048 | feat 3507/10890 | map  11108 | icp ok  iter  4 corr  2736 rms 0.0542   16.02 ms | p=(  443.70   173.38  -1.60) v=3.35 m/s
[lio] t=1317401213.152 | feat 3476/10896 | map  11108 | icp ok  iter  4 corr  2662 rms 0.0648   16.06 ms | p=(  443.46   173.10  -1.57) v=3.50 m/s [KF]
[lio] t=1317401213.256 | feat 3405/11036 | map  11312 | icp ok  iter  5 corr  2630 rms 0.0669   20.34 ms | p=(  443.21   172.79  -1.53) v=3.73 m/s
[lio] t=1317401213.361 | feat 3477/11063 | map  11312 | icp ok  iter  5 corr  2711 rms 0.0738   19.50 ms | p=(  442.98   172.50  -1.51) v=3.69 m/s
[lio] t=1317401213.465 | feat 3432/10968 | map  11312 | icp ok  iter  4 corr  2732 rms 0.0922   17.53 ms | p=(  442.69   172.22  -1.48) v=3.83 m/s [KF]
[lio] t=1317401213.569 | feat 3363/10933 | map  11509 | icp ok  iter  5 corr  2629 rms 0.0686   20.68 ms | p=(  442.40   171.95  -1.46) v=3.89 m/s
[lio] t=1317401213.673 | feat 3549/10976 | map  11509 | icp ok  iter  4 corr  2780 rms 0.0707   17.85 ms | p=(  442.04   171.65  -1.43) v=4.33 m/s
[lio] t=1317401213.777 | feat 3448/10960 | map  11509 | icp ok  iter  4 corr  2658 rms 0.0809   17.62 ms | p=(  441.71   171.38  -1.40) v=4.29 m/s [KF]
[lio] t=1317401213.881 | feat 3279/10984 | map  11705 | icp ok  iter  4 corr  2524 rms 0.0467   16.06 ms | p=(  441.36   171.11  -1.39) v=4.32 m/s
[lio] t=1317401213.985 | feat 3327/10738 | map  11705 | icp ok  iter  5 corr  2559 rms 0.0588   20.00 ms | p=(  440.95   170.86  -1.38) v=4.58 m/s
[lio] t=1317401214.089 | feat 3393/10588 | map  11705 | icp ok  iter  7 corr  2590 rms 0.0520   26.63 ms | p=(  440.49   170.61  -1.36) v=4.96 m/s [KF]
[lio] t=1317401214.193 | feat 3362/10571 | map  11895 | icp ok  iter  4 corr  2589 rms 0.0594   15.71 ms | p=(  440.04   170.39  -1.34) v=4.97 m/s
[lio] t=1317401214.297 | feat 3249/10370 | map  11895 | icp ok  iter  5 corr  2488 rms 0.0634   17.65 ms | p=(  439.56   170.14  -1.33) v=5.26 m/s [KF]
[lio] t=1317401214.401 | feat 3160/10235 | map  12015 | icp ok  iter  4 corr  2416 rms 0.0476   13.62 ms | p=(  439.02   169.92  -1.33) v=5.55 m/s
[lio] t=1317401214.504 | feat 3116/10189 | map  12015 | icp ok  iter  4 corr  2367 rms 0.0525   14.48 ms | p=(  438.52   169.72  -1.31) v=5.47 m/s [KF]
[lio] t=1317401214.608 | feat 3226/10150 | map  12122 | icp ok  iter  5 corr  2527 rms 0.0622   18.61 ms | p=(  437.96   169.55  -1.29) v=5.68 m/s
[lio] t=1317401214.712 | feat 3101/10053 | map  12122 | icp ok  iter  4 corr  2451 rms 0.0528   14.44 ms | p=(  437.38   169.36  -1.26) v=5.90 m/s [KF]
[lio] t=1317401214.816 | feat 3035/10024 | map  12176 | icp ok  iter  4 corr  2414 rms 0.0400   13.24 ms | p=(  436.77   169.18  -1.25) v=6.14 m/s
[lio] t=1317401214.920 | feat 3031/10059 | map  12176 | icp ok  iter  5 corr  2365 rms 0.0478   17.07 ms | p=(  436.14   169.02  -1.24) v=6.34 m/s [KF]
[lio] t=1317401215.023 | feat 2858/9764 | map  12326 | icp ok  iter  5 corr  2283 rms 0.0466   18.29 ms | p=(  435.49   168.87  -1.23) v=6.52 m/s
[lio] t=1317401215.127 | feat 3023/9720 | map  12326 | icp ok  iter  7 corr  2434 rms 0.0592   26.91 ms | p=(  434.78   168.73  -1.20) v=6.87 m/s [KF]
[lio] t=1317401215.231 | feat 2906/9487 | map  12444 | icp ok  iter  5 corr  2379 rms 0.0576   18.96 ms | p=(  434.11   168.59  -1.19) v=6.82 m/s
[lio] t=1317401215.334 | feat 2760/9369 | map  12444 | icp ok  iter  4 corr  2210 rms 0.0707   15.23 ms | p=(  433.37   168.43  -1.16) v=7.20 m/s [KF]
[lio] t=1317401215.438 | feat 2814/9222 | map  12554 | icp ok  iter  9 corr  2268 rms 0.0610   32.19 ms | p=(  432.66   168.31  -1.16) v=7.17 m/s
[lio] t=1317401215.542 | feat 2757/9091 | map  12554 | icp ok  iter  5 corr  2226 rms 0.0732   17.23 ms | p=(  431.95   168.19  -1.15) v=7.18 m/s [KF]
[lio] t=1317401215.645 | feat 2636/8949 | map  12677 | icp ok  iter 12 corr  2167 rms 0.0660   37.83 ms | p=(  431.15   168.04  -1.14) v=7.65 m/s
[lio] t=1317401215.749 | feat 2626/8707 | map  12677 | icp ok  iter  7 corr  2117 rms 0.0623   22.54 ms | p=(  430.37   167.94  -1.12) v=7.74 m/s [KF]
[lio] t=1317401215.853 | feat 2677/8534 | map  12764 | icp ok  iter  5 corr  2261 rms 0.0697   17.13 ms | p=(  429.60   167.80  -1.11) v=7.73 m/s
[lio] t=1317401215.957 | feat 2449/8480 | map  12764 | icp ok  iter  6 corr  1983 rms 0.0596   18.38 ms | p=(  428.74   167.66  -1.09) v=8.23 m/s [KF]
[lio] t=1317401216.060 | feat 2541/8477 | map  12851 | icp ok  iter  4 corr  2100 rms 0.0576   12.06 ms | p=(  427.94   167.53  -1.09) v=8.08 m/s
[lio] t=1317401216.164 | feat 2469/8434 | map  12851 | icp ok  iter  5 corr  1974 rms 0.0642   15.87 ms | p=(  427.11   167.41  -1.07) v=8.17 m/s [KF]
[lio] t=1317401216.268 | feat 2493/8329 | map  12863 | icp ok  iter  5 corr  2018 rms 0.0608   13.78 ms | p=(  426.23   167.26  -1.05) v=8.53 m/s
[lio] t=1317401216.372 | feat 2439/8293 | map  12863 | icp ok  iter  7 corr  1984 rms 0.0660   21.70 ms | p=(  425.38   167.09  -1.06) v=8.54 m/s [KF]
[lio] t=1317401216.475 | feat 2368/8275 | map  12856 | icp ok  iter  4 corr  1913 rms 0.0562   12.06 ms | p=(  424.49   166.93  -1.03) v=8.71 m/s
[lio] t=1317401216.579 | feat 2337/8176 | map  12856 | icp ok  iter  5 corr  1809 rms 0.0679   14.43 ms | p=(  423.57   166.76  -1.01) v=8.89 m/s [KF]
[lio] t=1317401216.683 | feat 2323/8131 | map  12948 | icp ok  iter  5 corr  1835 rms 0.0555   15.30 ms | p=(  422.69   166.61  -1.00) v=8.78 m/s
[lio] t=1317401216.787 | feat 2320/8260 | map  12948 | icp ok  iter  5 corr  1806 rms 0.0573   13.05 ms | p=(  421.79   166.45  -0.99) v=8.85 m/s [KF]
[lio] t=1317401216.891 | feat 2310/8339 | map  12906 | icp ok  iter  4 corr  1832 rms 0.0593   10.29 ms | p=(  420.89   166.28  -0.98) v=8.86 m/s
[lio] t=1317401216.995 | feat 2304/8305 | map  12906 | icp ok  iter  5 corr  1815 rms 0.0530   13.45 ms | p=(  419.96   166.10  -0.94) v=9.03 m/s [KF]
[lio] t=1317401217.099 | feat 2348/8343 | map  12814 | icp ok  iter  4 corr  1827 rms 0.0591   10.96 ms | p=(  419.02   165.91  -0.94) v=9.13 m/s
[lio] t=1317401217.203 | feat 2248/8385 | map  12814 | icp ok  iter  4 corr  1692 rms 0.0506   10.76 ms | p=(  418.11   165.74  -0.91) v=8.99 m/s [KF]
[lio] t=1317401217.306 | feat 2373/8341 | map  12803 | icp ok  iter  5 corr  1897 rms 0.0613   14.14 ms | p=(  417.17   165.55  -0.90) v=9.11 m/s
[lio] t=1317401217.410 | feat 2263/8332 | map  12803 | icp ok  iter  3 corr  1780 rms 0.0515    8.02 ms | p=(  416.25   165.39  -0.88) v=9.07 m/s [KF]
[lio] t=1317401217.514 | feat 2211/8331 | map  12842 | icp ok  iter  9 corr  1792 rms 0.0769   24.05 ms | p=(  415.32   165.18  -0.86) v=9.10 m/s
[lio] t=1317401217.618 | feat 2278/8263 | map  12842 | icp ok  iter  8 corr  1763 rms 0.0801   20.65 ms | p=(  414.43   165.01  -0.86) v=8.82 m/s [KF]
[lio] t=1317401217.722 | feat 2238/8158 | map  12864 | icp ok  iter  5 corr  1737 rms 0.0913   12.17 ms | p=(  413.48   164.84  -0.86) v=9.09 m/s
[lio] t=1317401217.826 | feat 2047/7935 | map  12864 | icp ok  iter  5 corr  1586 rms 0.0895   10.88 ms | p=(  412.58   164.66  -0.85) v=8.88 m/s [KF]
[lio] t=1317401217.930 | feat 2031/7880 | map  12820 | icp ok  iter  5 corr  1563 rms 0.0934   11.75 ms | p=(  411.65   164.46  -0.84) v=9.04 m/s
[lio] t=1317401218.034 | feat 2050/7786 | map  12820 | icp ok  iter  6 corr  1550 rms 0.0616   13.60 ms | p=(  410.74   164.29  -0.81) v=8.88 m/s [KF]
[lio] t=1317401218.138 | feat 1995/7533 | map  12694 | icp ok  iter  5 corr  1532 rms 0.0509   11.39 ms | p=(  409.80   164.11  -0.83) v=9.09 m/s
[lio] t=1317401218.242 | feat 2009/7518 | map  12694 | icp ok  iter  5 corr  1466 rms 0.0507   11.25 ms | p=(  408.90   163.92  -0.81) v=8.91 m/s [KF]
[lio] t=1317401218.346 | feat 1921/7460 | map  12627 | icp ok  iter  6 corr  1401 rms 0.0424   11.80 ms | p=(  407.98   163.73  -0.80) v=8.96 m/s
[lio] t=1317401218.450 | feat 1962/7446 | map  12627 | icp ok  iter  4 corr  1432 rms 0.0684    9.09 ms | p=(  407.12   163.56  -0.79) v=8.61 m/s [KF]
[lio] t=1317401218.554 | feat 2047/7389 | map  12574 | icp ok  iter  4 corr  1612 rms 0.0765   10.07 ms | p=(  406.21   163.38  -0.77) v=8.79 m/s
[lio] t=1317401218.658 | feat 2039/7438 | map  12574 | icp ok  iter  4 corr  1514 rms 0.0789    9.56 ms | p=(  405.32   163.19  -0.77) v=8.71 m/s [KF]
[lio] t=1317401218.762 | feat 2073/7672 | map  12464 | icp ok  iter  5 corr  1551 rms 0.0665   11.16 ms | p=(  404.42   163.01  -0.74) v=8.68 m/s
[lio] t=1317401218.866 | feat 2043/7600 | map  12464 | icp ok  iter  4 corr  1425 rms 0.0743    9.05 ms | p=(  403.52   162.83  -0.72) v=8.68 m/s [KF]
[lio] t=1317401218.970 | feat 2019/7512 | map  12426 | icp ok  iter  4 corr  1431 rms 0.0650    8.32 ms | p=(  402.66   162.67  -0.72) v=8.43 m/s
[lio] t=1317401219.074 | feat 2009/7417 | map  12426 | icp ok  iter  4 corr  1437 rms 0.0528    7.85 ms | p=(  401.84   162.47  -0.70) v=8.15 m/s [KF]
[lio] t=1317401219.178 | feat 1956/7478 | map  12298 | icp ok  iter  4 corr  1388 rms 0.0507    8.52 ms | p=(  400.98   162.30  -0.67) v=8.22 m/s
[lio] t=1317401219.282 | feat 2037/7442 | map  12298 | icp ok  iter  4 corr  1446 rms 0.0599    8.96 ms | p=(  400.17   162.10  -0.67) v=7.94 m/s [KF]
[lio] t=1317401219.386 | feat 2162/7291 | map  12092 | icp ok  iter  4 corr  1562 rms 0.0519    8.78 ms | p=(  399.36   161.92  -0.65) v=7.81 m/s
[lio] t=1317401219.490 | feat 2212/7243 | map  12092 | icp ok  iter  5 corr  1590 rms 0.0481   11.35 ms | p=(  398.59   161.74  -0.62) v=7.56 m/s [KF]
[lio] t=1317401219.594 | feat 2265/7339 | map  11999 | icp ok  iter  3 corr  1630 rms 0.0369    6.94 ms | p=(  397.86   161.57  -0.60) v=7.20 m/s
[lio] t=1317401219.698 | feat 2218/7362 | map  11999 | icp ok  iter  5 corr  1585 rms 0.0423   11.24 ms | p=(  397.11   161.40  -0.58) v=7.12 m/s [KF]
[lio] t=1317401219.802 | feat 2298/7370 | map  11891 | icp ok  iter  4 corr  1681 rms 0.0638    9.53 ms | p=(  396.39   161.22  -0.58) v=6.96 m/s
[lio] t=1317401219.906 | feat 2324/7555 | map  11891 | icp ok  iter  4 corr  1686 rms 0.0475    8.88 ms | p=(  395.73   161.06  -0.55) v=6.58 m/s [KF]
[lio] t=1317401220.010 | feat 2356/7688 | map  11812 | icp ok  iter  4 corr  1749 rms 0.0412   10.10 ms | p=(  395.06   160.91  -0.53) v=6.49 m/s
[lio] t=1317401220.114 | feat 2367/7704 | map  11812 | icp ok  iter  4 corr  1703 rms 0.0433    9.64 ms | p=(  394.41   160.74  -0.52) v=6.37 m/s [KF]
[lio] t=1317401220.218 | feat 2373/7762 | map  11642 | icp ok  iter  4 corr  1747 rms 0.0809    9.75 ms | p=(  393.74   160.57  -0.52) v=6.48 m/s
[lio] t=1317401220.322 | feat 2495/7846 | map  11642 | icp ok  iter 12 corr  1836 rms 0.0363   30.45 ms | p=(  393.13   160.41  -0.50) v=6.10 m/s [KF]
[lio] t=1317401220.426 | feat 2498/8003 | map  11522 | icp ok  iter  4 corr  1888 rms 0.0354   11.78 ms | p=(  392.51   160.27  -0.48) v=6.02 m/s
[lio] t=1317401220.530 | feat 2577/8146 | map  11522 | icp ok  iter  5 corr  1881 rms 0.0501   13.57 ms | p=(  391.90   160.11  -0.47) v=5.82 m/s [KF]
[lio] t=1317401220.634 | feat 2725/8286 | map  11500 | icp ok  iter  4 corr  2076 rms 0.0535   11.66 ms | p=(  391.33   159.97  -0.47) v=5.54 m/s
[lio] t=1317401220.738 | feat 2733/8279 | map  11500 | icp ok  iter  4 corr  2025 rms 0.0372   10.14 ms | p=(  390.79   159.83  -0.46) v=5.26 m/s [KF]
[lio] t=1317401220.842 | feat 2813/8390 | map  11488 | icp ok  iter  4 corr  2180 rms 0.0455   11.64 ms | p=(  390.28   159.71  -0.44) v=4.85 m/s
[lio] t=1317401220.946 | feat 2674/8449 | map  11488 | icp ok  iter  4 corr  2062 rms 0.0368   11.43 ms | p=(  389.80   159.59  -0.42) v=4.62 m/s [KF]
[lio] t=1317401221.050 | feat 2733/8568 | map  11395 | icp ok  iter 12 corr  2180 rms 0.0458   37.67 ms | p=(  389.33   159.49  -0.41) v=4.50 m/s
[lio] t=1317401221.154 | feat 2808/8729 | map  11395 | icp ok  iter  4 corr  2245 rms 0.0456   12.76 ms | p=(  388.87   159.37  -0.40) v=4.49 m/s
[lio] t=1317401221.258 | feat 2788/8830 | map  11395 | icp ok  iter  4 corr  2188 rms 0.0635   12.55 ms | p=(  388.40   159.26  -0.39) v=4.54 m/s [KF]
[lio] t=1317401221.362 | feat 2792/8908 | map  11349 | icp ok  iter  4 corr  2255 rms 0.0608   12.67 ms | p=(  387.96   159.14  -0.38) v=4.42 m/s
[lio] t=1317401221.466 | feat 2879/9010 | map  11349 | icp ok  iter  4 corr  2301 rms 0.0366   12.33 ms | p=(  387.49   159.04  -0.38) v=4.49 m/s
[lio] t=1317401221.570 | feat 2977/9091 | map  11349 | icp ok  iter  5 corr  2391 rms 0.0395   16.07 ms | p=(  387.05   158.94  -0.37) v=4.37 m/s [KF]
[lio] t=1317401221.674 | feat 2966/9368 | map  11311 | icp ok  iter  4 corr  2393 rms 0.0458   12.82 ms | p=(  386.61   158.83  -0.36) v=4.34 m/s
[lio] t=1317401221.778 | feat 2984/9617 | map  11311 | icp ok  iter  5 corr  2428 rms 0.0436   16.09 ms | p=(  386.16   158.72  -0.35) v=4.34 m/s
[lio] t=1317401221.882 | feat 3120/9869 | map  11311 | icp ok  iter  4 corr  2459 rms 0.0464   13.43 ms | p=(  385.71   158.62  -0.34) v=4.39 m/s [KF]
[lio] t=1317401221.986 | feat 3099/10090 | map  11417 | icp ok  iter  5 corr  2568 rms 0.0421   17.42 ms | p=(  385.30   158.52  -0.33) v=4.12 m/s
[lio] t=1317401222.090 | feat 3117/10259 | map  11417 | icp ok  iter  3 corr  2530 rms 0.0525   10.52 ms | p=(  384.87   158.42  -0.31) v=4.14 m/s
[lio] t=1317401222.194 | feat 3109/10316 | map  11417 | icp ok  iter  5 corr  2491 rms 0.0393   15.98 ms | p=(  384.45   158.31  -0.31) v=4.14 m/s [KF]
[lio] t=1317401222.298 | feat 3074/10355 | map  11540 | icp ok  iter  4 corr  2494 rms 0.0373   13.16 ms | p=(  384.03   158.20  -0.30) v=4.18 m/s
[lio] t=1317401222.402 | feat 2984/10451 | map  11540 | icp ok  iter  4 corr  2466 rms 0.0412   14.11 ms | p=(  383.61   158.10  -0.28) v=4.25 m/s
[lio] t=1317401222.505 | feat 2822/10520 | map  11540 | icp ok  iter  5 corr  2295 rms 0.0611   16.09 ms | p=(  383.15   157.98  -0.26) v=4.46 m/s [KF]
[lio] t=1317401222.609 | feat 2935/10542 | map  11623 | icp ok  iter  5 corr  2397 rms 0.0386   16.46 ms | p=(  382.71   157.85  -0.24) v=4.47 m/s
[lio] t=1317401222.713 | feat 3022/10590 | map  11623 | icp ok  iter  4 corr  2460 rms 0.0400   14.28 ms | p=(  382.27   157.72  -0.23) v=4.53 m/s
[lio] t=1317401222.817 | feat 3131/10578 | map  11623 | icp ok  iter  6 corr  2489 rms 0.0404   22.05 ms | p=(  381.80   157.61  -0.21) v=4.65 m/s [KF]
[lio] t=1317401222.921 | feat 3099/10722 | map  11809 | icp ok  iter  3 corr  2512 rms 0.0412   11.87 ms | p=(  381.34   157.49  -0.19) v=4.66 m/s
[lio] t=1317401223.025 | feat 3192/10731 | map  11809 | icp ok  iter  4 corr  2560 rms 0.0571   16.16 ms | p=(  380.86   157.34  -0.19) v=4.83 m/s
[lio] t=1317401223.129 | feat 3167/10774 | map  11809 | icp ok  iter  4 corr  2487 rms 0.0555   16.23 ms | p=(  380.35   157.19  -0.18) v=5.05 m/s [KF]
[lio] t=1317401223.233 | feat 3121/10679 | map  11999 | icp ok  iter  4 corr  2543 rms 0.0454   13.50 ms | p=(  379.85   157.05  -0.18) v=5.09 m/s
[lio] t=1317401223.337 | feat 3154/10676 | map  11999 | icp ok  iter  4 corr  2547 rms 0.0483   13.32 ms | p=(  379.31   156.90  -0.17) v=5.35 m/s [KF]
[lio] t=1317401223.441 | feat 3154/10706 | map  12162 | icp ok  iter  4 corr  2542 rms 0.0403   13.39 ms | p=(  378.79   156.73  -0.16) v=5.41 m/s
[lio] t=1317401223.545 | feat 3078/10835 | map  12162 | icp ok  iter  3 corr  2501 rms 0.0424   11.58 ms | p=(  378.24   156.57  -0.15) v=5.54 m/s [KF]
[lio] t=1317401223.649 | feat 3086/10798 | map  12128 | icp ok  iter  4 corr  2523 rms 0.0370   13.13 ms | p=(  377.68   156.39  -0.15) v=5.70 m/s
[lio] t=1317401223.753 | feat 2954/10689 | map  12128 | icp ok  iter  4 corr  2372 rms 0.0490   14.25 ms | p=(  377.11   156.22  -0.15) v=5.78 m/s [KF]
[lio] t=1317401223.857 | feat 2860/10632 | map  12086 | icp ok  iter  4 corr  2300 rms 0.0360   12.63 ms | p=(  376.52   156.04  -0.14) v=6.01 m/s
[lio] t=1317401223.961 | feat 3038/10560 | map  12086 | icp ok  iter  4 corr  2433 rms 0.0505   14.68 ms | p=(  375.89   155.85  -0.14) v=6.28 m/s [KF]
[lio] t=1317401224.065 | feat 2976/10372 | map  12138 | icp ok  iter  4 corr  2384 rms 0.0600   12.92 ms | p=(  375.27   155.67  -0.13) v=6.38 m/s
[lio] t=1317401224.169 | feat 2966/10438 | map  12138 | icp ok  iter  4 corr  2377 rms 0.0494   14.55 ms | p=(  374.63   155.49  -0.12) v=6.44 m/s [KF]
[lio] t=1317401224.273 | feat 2958/10396 | map  12135 | icp ok  iter  8 corr  2413 rms 0.0440   28.01 ms | p=(  373.96   155.28  -0.11) v=6.71 m/s
[lio] t=1317401224.377 | feat 3003/10430 | map  12135 | icp ok  iter  4 corr  2437 rms 0.0376   13.09 ms | p=(  373.30   155.11  -0.11) v=6.74 m/s [KF]
[lio] t=1317401224.482 | feat 2972/10162 | map  12215 | icp ok  iter  4 corr  2378 rms 0.0360   13.50 ms | p=(  372.61   154.92  -0.11) v=6.91 m/s
[lio] t=1317401224.586 | feat 2882/9944 | map  12215 | icp ok  iter  4 corr  2222 rms 0.0409   12.60 ms | p=(  371.92   154.73  -0.10) v=7.02 m/s [KF]
[lio] t=1317401224.690 | feat 2997/9698 | map  12260 | icp ok  iter  4 corr  2333 rms 0.0338   13.92 ms | p=(  371.17   154.55  -0.11) v=7.35 m/s
[lio] t=1317401224.794 | feat 2903/9517 | map  12260 | icp ok  iter  4 corr  2182 rms 0.0688   12.79 ms | p=(  370.40   154.35  -0.09) v=7.58 m/s [KF]
[lio] t=1317401224.898 | feat 2972/9426 | map  12300 | icp ok  iter  4 corr  2257 rms 0.0452   14.16 ms | p=(  369.64   154.20  -0.09) v=7.63 m/s
[lio] t=1317401225.002 | feat 2846/9233 | map  12300 | icp ok  iter  5 corr  2121 rms 0.0556   15.68 ms | p=(  368.86   154.06  -0.08) v=7.73 m/s [KF]
[lio] t=1317401225.106 | feat 2819/8978 | map  12329 | icp ok  iter  5 corr  2159 rms 0.0585   16.16 ms | p=(  368.02   153.90  -0.08) v=8.11 m/s
[lio] t=1317401225.210 | feat 2866/8987 | map  12329 | icp ok  iter  4 corr  2127 rms 0.0591   12.92 ms | p=(  367.20   153.76  -0.07) v=8.19 m/s [KF]
[lio] t=1317401225.314 | feat 2774/8884 | map  12428 | icp ok  iter  5 corr  2038 rms 0.0524   15.14 ms | p=(  366.34   153.63  -0.07) v=8.40 m/s
[lio] t=1317401225.418 | feat 2630/8841 | map  12428 | icp ok  iter  4 corr  1852 rms 0.0358   11.00 ms | p=(  365.45   153.49  -0.05) v=8.61 m/s [KF]
[lio] t=1317401225.522 | feat 2515/8787 | map  12466 | icp ok  iter  5 corr  1774 rms 0.0377   13.01 ms | p=(  364.60   153.37  -0.05) v=8.50 m/s
[lio] t=1317401225.626 | feat 2561/8739 | map  12466 | icp ok  iter  3 corr  1814 rms 0.0598    8.43 ms | p=(  363.70   153.24  -0.05) v=8.76 m/s [KF]
[lio] t=1317401225.730 | feat 2488/8617 | map  12544 | icp ok  iter  4 corr  1793 rms 0.0486    9.01 ms | p=(  362.81   153.13  -0.05) v=8.76 m/s
[lio] t=1317401225.833 | feat 2477/8454 | map  12544 | icp ok  iter  4 corr  1689 rms 0.0392   10.15 ms | p=(  361.88   153.00  -0.06) v=8.99 m/s [KF]
