[INFO] [1789098663.004232884] [lidar_inertial_odometer]: lidar_inertial_odometer ready (fused point-to-point + point-to-plane ICP)
[INFO] [1789098663.004316795] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789098663.004325119] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789098663.004331253] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789098663.004338427] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789098663.004343877] [lidar_inertial_odometer]:   icp    : alpha (point) 0, beta (plane) 1, huber 0.2 m
[INFO] [1789098668.525020541] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789098676.951969996] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401299.307 | feat 1621/6425 | map   6852 | icp ok  iter  4 corr  1420 rms 0.0791   10.86 ms | p=(  371.51  -164.39  10.75) v=1.55 m/s
[lio] t=1317401299.411 | feat 1615/6499 | map   6852 | icp ok  iter  4 corr  1412 rms 0.1008   10.50 ms | p=(  371.54  -164.51  10.76) v=1.31 m/s
[lio] t=1317401299.515 | feat 1583/6635 | map   6852 | icp ok  iter  4 corr  1394 rms 0.0868   10.44 ms | p=(  371.61  -164.67  10.76) v=1.48 m/s
[lio] t=1317401299.618 | feat 1700/6611 | map   6852 | icp ok  iter  5 corr  1455 rms 0.0873   13.13 ms | p=(  371.67  -164.79  10.76) v=1.36 m/s
[lio] t=1317401299.722 | feat 1671/6715 | map   6852 | icp ok  iter  5 corr  1396 rms 0.0859   12.50 ms | p=(  371.73  -164.93  10.76) v=1.39 m/s [KF]
[lio] t=1317401299.826 | feat 1593/6776 | map   7117 | icp ok  iter  4 corr  1423 rms 0.0829   11.05 ms | p=(  371.80  -165.03  10.76) v=1.24 m/s
[lio] t=1317401299.930 | feat 1620/7013 | map   7117 | icp ok  iter  3 corr  1408 rms 0.0801    7.84 ms | p=(  371.88  -165.15  10.75) v=1.39 m/s
[lio] t=1317401300.033 | feat 1777/7110 | map   7117 | icp ok  iter  4 corr  1515 rms 0.0761   10.32 ms | p=(  371.97  -165.27  10.75) v=1.42 m/s
[lio] t=1317401300.137 | feat 1652/7090 | map   7117 | icp ok  iter  3 corr  1391 rms 0.0678    7.73 ms | p=(  372.04  -165.39  10.75) v=1.39 m/s
[lio] t=1317401300.241 | feat 1763/7244 | map   7117 | icp ok  iter  3 corr  1471 rms 0.0838    8.39 ms | p=(  372.12  -165.52  10.74) v=1.49 m/s [KF]
[lio] t=1317401300.345 | feat 1798/7213 | map   7361 | icp ok  iter  5 corr  1609 rms 0.0480   13.48 ms | p=(  372.22  -165.66  10.75) v=1.66 m/s
[lio] t=1317401300.448 | feat 1696/7235 | map   7361 | icp ok  iter  3 corr  1508 rms 0.0570    7.92 ms | p=(  372.34  -165.79  10.73) v=1.72 m/s
[lio] t=1317401300.552 | feat 1706/7131 | map   7361 | icp ok  iter  3 corr  1517 rms 0.0622    8.32 ms | p=(  372.47  -165.91  10.73) v=1.76 m/s
[lio] t=1317401300.656 | feat 1652/7171 | map   7361 | icp ok  iter  5 corr  1438 rms 0.0515   12.36 ms | p=(  372.57  -166.05  10.73) v=1.67 m/s [KF]
[lio] t=1317401300.759 | feat 1685/7242 | map   7417 | icp ok  iter  4 corr  1514 rms 0.0506   10.34 ms | p=(  372.72  -166.17  10.73) v=1.85 m/s
[lio] t=1317401300.863 | feat 1717/7248 | map   7417 | icp ok  iter  3 corr  1514 rms 0.0582    8.44 ms | p=(  372.85  -166.29  10.72) v=1.82 m/s
[lio] t=1317401300.967 | feat 1728/7223 | map   7417 | icp ok  iter  3 corr  1552 rms 0.0683    8.45 ms | p=(  372.98  -166.41  10.72) v=1.84 m/s
[lio] t=1317401301.071 | feat 1677/7045 | map   7417 | icp ok  iter  3 corr  1483 rms 0.0637    8.56 ms | p=(  373.17  -166.53  10.71) v=2.10 m/s [KF]
[lio] t=1317401301.175 | feat 1733/6976 | map   7508 | icp ok  iter  3 corr  1589 rms 0.0512    7.91 ms | p=(  373.34  -166.65  10.69) v=2.08 m/s
[lio] t=1317401301.279 | feat 1737/6821 | map   7508 | icp ok  iter  4 corr  1599 rms 0.0482   11.34 ms | p=(  373.56  -166.77  10.69) v=2.36 m/s
[lio] t=1317401301.383 | feat 1787/6817 | map   7508 | icp ok  iter  4 corr  1612 rms 0.0628   11.25 ms | p=(  373.76  -166.87  10.68) v=2.26 m/s
[lio] t=1317401301.487 | feat 1681/6602 | map   7508 | icp ok  iter  3 corr  1507 rms 0.0487    8.25 ms | p=(  374.00  -166.97  10.68) v=2.50 m/s
[lio] t=1317401301.591 | feat 1578/6396 | map   7508 | icp ok  iter  3 corr  1437 rms 0.0529    7.71 ms | p=(  374.21  -167.09  10.66) v=2.40 m/s [KF]
[lio] t=1317401301.695 | feat 1640/6300 | map   7568 | icp ok  iter  5 corr  1508 rms 0.0444   12.56 ms | p=(  374.47  -167.17  10.65) v=2.64 m/s
[lio] t=1317401301.799 | feat 1565/6155 | map   7568 | icp ok  iter  3 corr  1436 rms 0.0546    7.30 ms | p=(  374.72  -167.27  10.64) v=2.66 m/s
[lio] t=1317401301.903 | feat 1498/6121 | map   7568 | icp ok  iter  3 corr  1386 rms 0.0476    7.72 ms | p=(  374.99  -167.36  10.64) v=2.77 m/s
[lio] t=1317401302.006 | feat 1524/6006 | map   7568 | icp ok  iter  3 corr  1386 rms 0.0481    6.88 ms | p=(  375.27  -167.44  10.62) v=2.83 m/s [KF]
[lio] t=1317401302.110 | feat 1497/5955 | map   7624 | icp ok  iter  4 corr  1353 rms 0.0507    9.26 ms | p=(  375.59  -167.50  10.62) v=3.07 m/s
[lio] t=1317401302.214 | feat 1466/5995 | map   7624 | icp ok  iter  6 corr  1341 rms 0.0539   13.13 ms | p=(  375.90  -167.56  10.61) v=3.15 m/s
[lio] t=1317401302.318 | feat 1429/6060 | map   7624 | icp ok  iter  4 corr  1298 rms 0.0508    9.00 ms | p=(  376.23  -167.60  10.59) v=3.27 m/s
[lio] t=1317401302.422 | feat 1435/6032 | map   7624 | icp ok  iter  3 corr  1301 rms 0.0476    7.09 ms | p=(  376.56  -167.62  10.58) v=3.35 m/s [KF]
[lio] t=1317401302.526 | feat 1462/6065 | map   7619 | icp ok  iter  3 corr  1331 rms 0.0595    7.67 ms | p=(  376.91  -167.65  10.57) v=3.46 m/s
[lio] t=1317401302.630 | feat 1446/6095 | map   7619 | icp ok  iter  4 corr  1287 rms 0.0597    8.41 ms | p=(  377.28  -167.66  10.56) v=3.62 m/s
[lio] t=1317401302.734 | feat 1380/6089 | map   7619 | icp ok  iter  3 corr  1223 rms 0.0475    6.56 ms | p=(  377.68  -167.66  10.55) v=3.89 m/s [KF]
[lio] t=1317401302.838 | feat 1426/5983 | map   7554 | icp ok  iter  6 corr  1257 rms 0.0544   13.47 ms | p=(  378.08  -167.62  10.53) v=4.00 m/s
[lio] t=1317401302.942 | feat 1409/5776 | map   7554 | icp ok  iter  5 corr  1262 rms 0.0442   10.62 ms | p=(  378.42  -167.61  10.52) v=3.70 m/s
[lio] t=1317401303.046 | feat 1484/5590 | map   7554 | icp ok  iter  6 corr  1321 rms 0.0604   14.37 ms | p=(  378.87  -167.59  10.51) v=4.23 m/s [KF]
[lio] t=1317401303.151 | feat 1512/5560 | map   7562 | icp ok  iter  6 corr  1337 rms 0.0585   13.29 ms | p=(  379.31  -167.54  10.51) v=4.40 m/s
[lio] t=1317401303.255 | feat 1370/5353 | map   7562 | icp ok  iter  5 corr  1186 rms 0.0485   10.14 ms | p=(  379.76  -167.49  10.51) v=4.50 m/s
[lio] t=1317401303.359 | feat 1442/5315 | map   7562 | icp ok  iter  4 corr  1245 rms 0.0459    7.75 ms | p=(  380.28  -167.43  10.51) v=4.94 m/s [KF]
[lio] t=1317401303.463 | feat 1417/5158 | map   7560 | icp ok  iter  4 corr  1228 rms 0.0527    8.53 ms | p=(  380.85  -167.35  10.51) v=5.44 m/s
[lio] t=1317401303.568 | feat 1419/5036 | map   7560 | icp ok  iter  3 corr  1243 rms 0.0633    6.85 ms | p=(  381.43  -167.26  10.50) v=5.75 m/s [KF]
[lio] t=1317401303.672 | feat 1390/4958 | map   7572 | icp ok  iter  4 corr  1192 rms 0.0359    8.00 ms | p=(  382.03  -167.17  10.48) v=5.95 m/s
[lio] t=1317401303.776 | feat 1323/4909 | map   7572 | icp ok  iter  3 corr  1156 rms 0.0449    6.03 ms | p=(  382.64  -167.07  10.49) v=6.10 m/s [KF]
[lio] t=1317401303.880 | feat 1371/4863 | map   7541 | icp ok  iter  5 corr  1189 rms 0.0432   10.85 ms | p=(  383.23  -166.99  10.48) v=5.98 m/s
[lio] t=1317401303.984 | feat 1334/4892 | map   7541 | icp ok  iter  5 corr  1141 rms 0.0572    9.30 ms | p=(  383.88  -166.88  10.48) v=6.36 m/s [KF]
[lio] t=1317401304.089 | feat 1353/4919 | map   7574 | icp ok  iter  5 corr  1147 rms 0.0499    9.19 ms | p=(  384.49  -166.79  10.47) v=6.22 m/s
[lio] t=1317401304.193 | feat 1406/4906 | map   7574 | icp ok  iter  5 corr  1198 rms 0.0637   10.63 ms | p=(  385.25  -166.67  10.47) v=7.12 m/s [KF]
[lio] t=1317401304.297 | feat 1380/4868 | map   7608 | icp ok  iter 12 corr  1172 rms 0.0452   21.72 ms | p=(  385.94  -166.57  10.46) v=6.98 m/s
[lio] t=1317401304.401 | feat 1419/4919 | map   7608 | icp ok  iter  4 corr  1183 rms 0.0574    8.43 ms | p=(  386.64  -166.44  10.46) v=7.03 m/s [KF]
[lio] t=1317401304.505 | feat 1426/4999 | map   7640 | icp ok  iter  4 corr  1198 rms 0.0584    7.55 ms | p=(  387.39  -166.33  10.46) v=7.34 m/s
[lio] t=1317401304.609 | feat 1406/4958 | map   7640 | icp ok  iter  4 corr  1162 rms 0.0707    8.84 ms | p=(  388.15  -166.20  10.46) v=7.53 m/s [KF]
[lio] t=1317401304.713 | feat 1362/4987 | map   7653 | icp ok  iter  4 corr  1140 rms 0.0450    7.34 ms | p=(  388.93  -166.07  10.46) v=7.68 m/s
[lio] t=1317401304.817 | feat 1317/4976 | map   7653 | icp ok  iter  3 corr  1083 rms 0.0511    5.74 ms | p=(  389.71  -165.95  10.45) v=7.76 m/s [KF]
[lio] t=1317401304.921 | feat 1281/4977 | map   7675 | icp ok  iter  3 corr  1062 rms 0.0469    6.00 ms | p=(  390.52  -165.81  10.43) v=8.00 m/s
[lio] t=1317401305.025 | feat 1323/5112 | map   7675 | icp ok  iter  4 corr  1100 rms 0.0702    7.70 ms | p=(  391.34  -165.67  10.42) v=8.10 m/s [KF]
[lio] t=1317401305.130 | feat 1308/5078 | map   7670 | icp ok  iter  4 corr  1099 rms 0.0406    6.83 ms | p=(  392.19  -165.52  10.43) v=8.29 m/s
[lio] t=1317401305.234 | feat 1372/5022 | map   7670 | icp ok  iter  4 corr  1120 rms 0.0445    8.43 ms | p=(  393.03  -165.38  10.42) v=8.33 m/s [KF]
[lio] t=1317401305.338 | feat 1306/4983 | map   7686 | icp ok  iter  3 corr  1100 rms 0.0477    5.95 ms | p=(  393.91  -165.22  10.41) v=8.54 m/s
[lio] t=1317401305.441 | feat 1262/4912 | map   7686 | icp ok  iter  4 corr  1035 rms 0.0568    6.90 ms | p=(  394.75  -165.06  10.40) v=8.43 m/s [KF]
[lio] t=1317401305.545 | feat 1241/4915 | map   7655 | icp ok  iter  4 corr  1065 rms 0.0429    7.55 ms | p=(  395.64  -164.89  10.40) v=8.69 m/s
[lio] t=1317401305.649 | feat 1263/4918 | map   7655 | icp ok  iter  6 corr  1060 rms 0.0990   11.15 ms | p=(  396.51  -164.72  10.39) v=8.69 m/s [KF]
[lio] t=1317401305.753 | feat 1255/4733 | map   7580 | icp ok  iter  3 corr  1081 rms 0.0535    5.24 ms | p=(  397.38  -164.54  10.38) v=8.67 m/s
[lio] t=1317401305.857 | feat 1328/4801 | map   7580 | icp ok  iter  4 corr  1141 rms 0.0553    8.18 ms | p=(  398.31  -164.34  10.37) v=8.97 m/s [KF]
[lio] t=1317401305.961 | feat 1310/4744 | map   7507 | icp ok  iter  4 corr  1151 rms 0.0588    7.98 ms | p=(  399.20  -164.16  10.36) v=8.84 m/s
[lio] t=1317401306.065 | feat 1235/4759 | map   7507 | icp ok  iter  3 corr  1098 rms 0.0794    5.78 ms | p=(  400.08  -163.98  10.36) v=8.78 m/s [KF]
[lio] t=1317401306.169 | feat 1111/4599 | map   7449 | icp ok  iter  3 corr   973 rms 0.0426    4.88 ms | p=(  400.97  -163.80  10.35) v=8.71 m/s
[lio] t=1317401306.273 | feat 1278/4539 | map   7449 | icp ok  iter  5 corr  1119 rms 0.0540    9.59 ms | p=(  401.88  -163.61  10.34) v=8.85 m/s [KF]
[lio] t=1317401306.377 | feat 1242/4395 | map   7380 | icp ok  iter  3 corr  1107 rms 0.0843    5.83 ms | p=(  402.76  -163.42  10.33) v=8.72 m/s
[lio] t=1317401306.481 | feat 1171/4371 | map   7380 | icp ok  iter  4 corr  1009 rms 0.0851    6.98 ms | p=(  403.65  -163.22  10.32) v=8.78 m/s [KF]
[lio] t=1317401306.585 | feat 1121/4359 | map   7240 | icp ok  iter  5 corr   992 rms 0.0351    7.56 ms | p=(  404.54  -163.03  10.30) v=8.76 m/s
[lio] t=1317401306.689 | feat 1156/4362 | map   7240 | icp ok  iter  3 corr   985 rms 0.0630    5.52 ms | p=(  405.43  -162.83  10.29) v=8.77 m/s [KF]
[lio] t=1317401306.793 | feat 1171/4472 | map   7134 | icp ok  iter  4 corr  1037 rms 0.0446    7.11 ms | p=(  406.31  -162.65  10.27) v=8.68 m/s
[lio] t=1317401306.897 | feat 1136/4434 | map   7134 | icp ok  iter  4 corr  1007 rms 0.0723    7.22 ms | p=(  407.16  -162.46  10.26) v=8.52 m/s [KF]
[lio] t=1317401307.001 | feat 1254/4450 | map   6951 | icp ok  iter  4 corr  1046 rms 0.0476    7.35 ms | p=(  408.07  -162.28  10.25) v=8.75 m/s
[lio] t=1317401307.105 | feat 1251/4400 | map   6951 | icp ok  iter  4 corr  1016 rms 0.0485    7.32 ms | p=(  408.93  -162.10  10.24) v=8.57 m/s [KF]
[lio] t=1317401307.209 | feat 1244/4237 | map   6852 | icp ok  iter  3 corr  1026 rms 0.0442    5.17 ms | p=(  409.81  -161.92  10.22) v=8.56 m/s
[lio] t=1317401307.313 | feat 1238/4176 | map   6852 | icp ok  iter  4 corr  1001 rms 0.0576    6.84 ms | p=(  410.69  -161.76  10.21) v=8.62 m/s [KF]
[lio] t=1317401307.417 | feat 1235/4144 | map   6692 | icp ok  iter  4 corr  1016 rms 0.0464    6.76 ms | p=(  411.56  -161.58  10.20) v=8.56 m/s
[lio] t=1317401307.521 | feat 1277/4273 | map   6692 | icp ok  iter  4 corr  1005 rms 0.0561    6.79 ms | p=(  412.43  -161.43  10.20) v=8.49 m/s [KF]
[lio] t=1317401307.625 | feat 1228/4263 | map   6624 | icp ok  iter  3 corr   995 rms 0.0458    5.19 ms | p=(  413.30  -161.26  10.18) v=8.52 m/s
[lio] t=1317401307.729 | feat 1179/4243 | map   6624 | icp ok  iter  4 corr   935 rms 0.0881    6.79 ms | p=(  414.16  -161.10  10.17) v=8.45 m/s [KF]
[lio] t=1317401307.833 | feat 1136/4226 | map   6594 | icp ok  iter  4 corr   909 rms 0.0776    6.25 ms | p=(  415.02  -160.95  10.14) v=8.39 m/s
[lio] t=1317401307.937 | feat 1202/4239 | map   6594 | icp ok  iter  4 corr   922 rms 0.1056    6.12 ms | p=(  415.86  -160.80  10.14) v=8.18 m/s [KF]
[lio] t=1317401308.041 | feat 1216/4295 | map   6545 | icp ok  iter  4 corr   969 rms 0.0732    6.75 ms | p=(  416.70  -160.63  10.12) v=8.12 m/s
[lio] t=1317401308.145 | feat 1147/4394 | map   6545 | icp ok  iter  4 corr   921 rms 0.0791    6.21 ms | p=(  417.52  -160.49  10.11) v=7.93 m/s [KF]
[lio] t=1317401308.249 | feat 1148/4371 | map   6533 | icp ok  iter  4 corr   933 rms 0.0408    5.54 ms | p=(  418.30  -160.34  10.08) v=7.66 m/s
[lio] t=1317401308.353 | feat 1283/4464 | map   6533 | icp ok  iter  3 corr   976 rms 0.0784    5.79 ms | p=(  419.08  -160.19  10.08) v=7.54 m/s [KF]
[lio] t=1317401308.457 | feat 1218/4585 | map   6592 | icp ok  iter  4 corr   939 rms 0.0560    6.25 ms | p=(  419.83  -160.06  10.05) v=7.24 m/s
[lio] t=1317401308.561 | feat 1253/4727 | map   6592 | icp ok  iter  3 corr   940 rms 0.0845    5.50 ms | p=(  420.55  -159.91  10.03) v=7.03 m/s [KF]
[lio] t=1317401308.665 | feat 1236/4792 | map   6643 | icp ok  iter  4 corr   916 rms 0.0646    6.11 ms | p=(  421.27  -159.79  10.02) v=6.87 m/s
[lio] t=1317401308.769 | feat 1303/4935 | map   6643 | icp ok  iter  3 corr   983 rms 0.0628    5.36 ms | p=(  421.96  -159.66  10.00) v=6.64 m/s [KF]
[lio] t=1317401308.873 | feat 1197/4973 | map   6668 | icp ok  iter  5 corr   911 rms 0.0508    7.52 ms | p=(  422.62  -159.54   9.99) v=6.39 m/s
[lio] t=1317401308.977 | feat 1194/4973 | map   6668 | icp ok  iter  3 corr   834 rms 0.0598    4.80 ms | p=(  423.26  -159.42   9.99) v=6.12 m/s [KF]
[lio] t=1317401309.081 | feat 1181/4972 | map   6779 | icp ok  iter 12 corr   900 rms 0.0501   18.53 ms | p=(  423.86  -159.31   9.98) v=5.81 m/s
[lio] t=1317401309.185 | feat 1240/4964 | map   6779 | icp ok  iter  4 corr   938 rms 0.0792    5.86 ms | p=(  424.44  -159.20   9.97) v=5.56 m/s [KF]
[lio] t=1317401309.289 | feat 1233/4908 | map   6845 | icp ok  iter  3 corr   915 rms 0.0753    4.74 ms | p=(  425.00  -159.10   9.97) v=5.39 m/s
[lio] t=1317401309.393 | feat 1301/4875 | map   6845 | icp ok  iter  3 corr  1016 rms 0.0541    5.59 ms | p=(  425.52  -159.00   9.96) v=5.08 m/s [KF]
[lio] t=1317401309.497 | feat 1293/4917 | map   6927 | icp ok  iter  3 corr   983 rms 0.0885    5.33 ms | p=(  426.00  -158.91   9.95) v=4.74 m/s
[lio] t=1317401309.601 | feat 1306/4966 | map   6927 | icp ok  iter  4 corr   982 rms 0.0460    6.80 ms | p=(  426.55  -158.80   9.94) v=5.00 m/s [KF]
[lio] t=1317401309.705 | feat 1333/4950 | map   6959 | icp ok  iter  4 corr  1060 rms 0.0614    7.20 ms | p=(  427.01  -158.72   9.94) v=4.52 m/s
[lio] t=1317401309.809 | feat 1333/4976 | map   6959 | icp ok  iter  4 corr  1020 rms 0.0518    6.98 ms | p=(  427.48  -158.62   9.93) v=4.47 m/s
[lio] t=1317401309.913 | feat 1517/5149 | map   6959 | icp ok  iter  4 corr  1133 rms 0.0562    7.48 ms | p=(  427.90  -158.55   9.92) v=4.11 m/s [KF]
[lio] t=1317401310.017 | feat 1390/5124 | map   7067 | icp ok  iter  4 corr  1100 rms 0.0493    7.54 ms | p=(  428.32  -158.47   9.93) v=3.95 m/s
[lio] t=1317401310.121 | feat 1313/5148 | map   7067 | icp ok  iter  4 corr  1033 rms 0.0573    7.33 ms | p=(  428.70  -158.41   9.92) v=3.64 m/s
[lio] t=1317401310.225 | feat 1418/5199 | map   7067 | icp ok  iter  4 corr  1087 rms 0.0791    7.43 ms | p=(  429.06  -158.34   9.91) v=3.46 m/s [KF]
[lio] t=1317401310.329 | feat 1445/5273 | map   7119 | icp ok  iter  4 corr  1167 rms 0.0518    7.89 ms | p=(  429.44  -158.27   9.91) v=3.42 m/s
[lio] t=1317401310.433 | feat 1494/5380 | map   7119 | icp ok  iter  3 corr  1205 rms 0.0499    6.82 ms | p=(  429.73  -158.22   9.91) v=2.96 m/s
[lio] t=1317401310.537 | feat 1552/5512 | map   7119 | icp ok  iter  3 corr  1279 rms 0.0531    7.03 ms | p=(  430.05  -158.16   9.90) v=2.97 m/s [KF]
[lio] t=1317401310.641 | feat 1573/5532 | map   7163 | icp ok  iter  4 corr  1321 rms 0.0462    8.20 ms | p=(  430.32  -158.12   9.90) v=2.65 m/s
[lio] t=1317401310.745 | feat 1659/5696 | map   7163 | icp ok  iter  3 corr  1387 rms 0.0385    6.59 ms | p=(  430.61  -158.07   9.89) v=2.65 m/s
[lio] t=1317401310.849 | feat 1652/5744 | map   7163 | icp ok  iter  3 corr  1297 rms 0.0419    6.20 ms | p=(  430.86  -158.03   9.89) v=2.44 m/s
[lio] t=1317401310.953 | feat 1502/5764 | map   7163 | icp ok  iter  3 corr  1141 rms 0.0508    5.49 ms | p=(  431.12  -157.99   9.89) v=2.50 m/s [KF]
[lio] t=1317401311.057 | feat 1591/5760 | map   7238 | icp ok  iter  4 corr  1354 rms 0.0444    8.77 ms | p=(  431.37  -157.96   9.89) v=2.41 m/s
[lio] t=1317401311.161 | feat 1658/5824 | map   7238 | icp ok  iter  3 corr  1340 rms 0.0380    6.94 ms | p=(  431.62  -157.92   9.88) v=2.44 m/s
[lio] t=1317401311.265 | feat 1724/5923 | map   7238 | icp ok  iter  3 corr  1385 rms 0.0463    6.99 ms | p=(  431.87  -157.89   9.88) v=2.43 m/s
[lio] t=1317401311.369 | feat 1659/5848 | map   7238 | icp ok  iter  4 corr  1352 rms 0.0500    9.07 ms | p=(  432.11  -157.86   9.87) v=2.35 m/s
[lio] t=1317401311.473 | feat 1757/5951 | map   7238 | icp ok  iter  3 corr  1398 rms 0.0511    6.92 ms | p=(  432.36  -157.83   9.87) v=2.41 m/s [KF]
[lio] t=1317401311.577 | feat 1780/6067 | map   7403 | icp ok  iter  3 corr  1521 rms 0.0457    7.15 ms | p=(  432.60  -157.79   9.87) v=2.35 m/s
[lio] t=1317401311.681 | feat 1764/6070 | map   7403 | icp ok  iter  3 corr  1479 rms 0.0469    6.98 ms | p=(  432.84  -157.76   9.87) v=2.38 m/s
[lio] t=1317401311.785 | feat 1740/6091 | map   7403 | icp ok  iter  3 corr  1485 rms 0.0463    7.40 ms | p=(  433.08  -157.73   9.87) v=2.31 m/s
[lio] t=1317401311.889 | feat 1763/6194 | map   7403 | icp ok  iter  3 corr  1506 rms 0.0491    8.34 ms | p=(  433.32  -157.70   9.87) v=2.35 m/s
[lio] t=1317401311.993 | feat 1781/6375 | map   7403 | icp ok  iter  5 corr  1488 rms 0.0465   11.28 ms | p=(  433.55  -157.67   9.85) v=2.30 m/s [KF]
[lio] t=1317401312.097 | feat 1670/6315 | map   7564 | icp ok  iter  4 corr  1421 rms 0.0463    9.95 ms | p=(  433.81  -157.64   9.85) v=2.56 m/s
[lio] t=1317401312.201 | feat 1658/6419 | map   7564 | icp ok  iter  4 corr  1381 rms 0.0519    9.18 ms | p=(  434.08  -157.61   9.85) v=2.72 m/s
[lio] t=1317401312.305 | feat 1580/6529 | map   7564 | icp ok  iter  4 corr  1302 rms 0.0558    9.60 ms | p=(  434.38  -157.58   9.84) v=2.92 m/s
[lio] t=1317401312.409 | feat 1635/6716 | map   7564 | icp ok  iter  3 corr  1355 rms 0.0572    6.64 ms | p=(  434.67  -157.54   9.84) v=3.03 m/s [KF]
[lio] t=1317401312.512 | feat 1702/6890 | map   7624 | icp ok  iter  3 corr  1425 rms 0.0447    6.83 ms | p=(  434.99  -157.50   9.84) v=3.19 m/s
[lio] t=1317401312.616 | feat 1638/7035 | map   7624 | icp ok  iter  3 corr  1386 rms 0.0468    7.76 ms | p=(  435.33  -157.45   9.83) v=3.38 m/s
[lio] t=1317401312.720 | feat 1623/7152 | map   7624 | icp ok  iter  3 corr  1307 rms 0.0433    6.70 ms | p=(  435.69  -157.40   9.83) v=3.51 m/s [KF]
[lio] t=1317401312.824 | feat 1698/7300 | map   7720 | icp ok  iter  4 corr  1403 rms 0.0519    8.62 ms | p=(  436.04  -157.35   9.83) v=3.59 m/s
[lio] t=1317401312.928 | feat 1697/7404 | map   7720 | icp ok  iter  4 corr  1407 rms 0.0760    9.65 ms | p=(  436.44  -157.31   9.82) v=3.86 m/s
[lio] t=1317401313.032 | feat 1643/7438 | map   7720 | icp ok  iter  3 corr  1334 rms 0.0610    7.73 ms | p=(  436.82  -157.25   9.81) v=3.84 m/s [KF]
[lio] t=1317401313.136 | feat 1628/7377 | map   7784 | icp ok  iter  3 corr  1344 rms 0.0541    6.98 ms | p=(  437.22  -157.20   9.80) v=3.98 m/s
[lio] t=1317401313.240 | feat 1693/7424 | map   7784 | icp ok  iter  3 corr  1390 rms 0.0560    7.13 ms | p=(  437.64  -157.15   9.81) v=4.13 m/s
[lio] t=1317401313.344 | feat 1613/7474 | map   7784 | icp ok  iter  3 corr  1322 rms 0.0425    7.21 ms | p=(  438.06  -157.08   9.80) v=4.27 m/s [KF]
[lio] t=1317401313.447 | feat 1676/7617 | map   7879 | icp ok  iter  3 corr  1407 rms 0.0482    7.38 ms | p=(  438.51  -157.01   9.79) v=4.45 m/s
[lio] t=1317401313.551 | feat 1721/7575 | map   7879 | icp ok  iter  4 corr  1446 rms 0.0519    9.80 ms | p=(  438.98  -156.93   9.79) v=4.64 m/s
[lio] t=1317401313.655 | feat 1705/7634 | map   7879 | icp ok  iter  4 corr  1426 rms 0.0562    9.52 ms | p=(  439.47  -156.86   9.77) v=4.86 m/s [KF]
[lio] t=1317401313.759 | feat 1723/7487 | map   7942 | icp ok  iter  5 corr  1443 rms 0.0434   11.96 ms | p=(  439.98  -156.79   9.75) v=5.04 m/s
[lio] t=1317401313.863 | feat 1563/7349 | map   7942 | icp ok  iter  3 corr  1287 rms 0.0602    6.92 ms | p=(  440.49  -156.71   9.75) v=5.18 m/s [KF]
[lio] t=1317401313.967 | feat 1624/7221 | map   7941 | icp ok  iter  3 corr  1362 rms 0.0623    6.95 ms | p=(  441.04  -156.63   9.74) v=5.40 m/s
[lio] t=1317401314.071 | feat 1598/6847 | map   7941 | icp ok  iter  3 corr  1310 rms 0.0432    6.27 ms | p=(  441.60  -156.54   9.73) v=5.55 m/s [KF]
[lio] t=1317401314.175 | feat 1570/6629 | map   7982 | icp ok  iter  5 corr  1355 rms 0.0502   11.34 ms | p=(  442.16  -156.45   9.71) v=5.66 m/s
[lio] t=1317401314.279 | feat 1619/6463 | map   7982 | icp ok  iter  4 corr  1364 rms 0.0585    9.70 ms | p=(  442.77  -156.36   9.70) v=5.98 m/s [KF]
[lio] t=1317401314.383 | feat 1499/6257 | map   7973 | icp ok  iter  4 corr  1270 rms 0.0496    8.18 ms | p=(  443.36  -156.26   9.69) v=5.98 m/s
[lio] t=1317401314.487 | feat 1488/6037 | map   7973 | icp ok  iter  5 corr  1258 rms 0.0778   10.97 ms | p=(  444.02  -156.16   9.67) v=6.39 m/s [KF]
[lio] t=1317401314.591 | feat 1527/5826 | map   7948 | icp ok  iter  4 corr  1276 rms 0.0478    8.52 ms | p=(  444.65  -156.06   9.65) v=6.37 m/s
[lio] t=1317401314.695 | feat 1476/5601 | map   7948 | icp ok  iter  3 corr  1220 rms 0.0812    6.54 ms | p=(  445.31  -155.95   9.64) v=6.55 m/s [KF]
[lio] t=1317401314.799 | feat 1495/5416 | map   7936 | icp ok  iter  4 corr  1249 rms 0.0522    8.85 ms | p=(  446.01  -155.84   9.62) v=6.86 m/s
[lio] t=1317401314.903 | feat 1423/5239 | map   7936 | icp ok  iter  3 corr  1125 rms 0.0780    6.74 ms | p=(  446.69  -155.72   9.60) v=6.82 m/s [KF]
